id,time,款,項,目,節,科目名稱,人事費,業務費_經,奬補助費_經,債務費,預備金_經,經常支出小計,業務費_資,設備及投資,奬補助費_資,預備金_資,資本支出小計,合計
240,107,,,1,,一般行政,52020400100,195408,65794,414,0,0,261616,0,1020,0,0,1020,262636
240,107,,,2,,一般學術研究及評議,52020401000,2307080,2205470,1399933,0,0,5912483,0,688451,0,0,688451,6600934
240,107,,,,1,學術審議及研究獎助,52020401020,2307080,603602,93669,0,0,3004351,0,318916,0,0,318916,3323267
240,107,,,,2,主題研究與人才培育,52020401023,0,1601868,1306264,0,0,2908132,0,369535,0,0,369535,3277667
240,107,,,3,,自然及人文社會科學研究,52020402000,0,3410113,124503,0,0,3534616,0,817148,0,0,817148,4351764
240,107,,,,1,數理科學研究,52020402010,0,1233486,31974,0,0,1265460,0,367294,0,0,367294,1632754
240,107,,,,2,生命科學研究,52020402020,0,1457677,65364,0,0,1523041,0,265805,0,0,265805,1788846
240,107,,,,3,人文及社會科學研究,52020402030,0,718950,27165,0,0,746115,0,184049,0,0,184049,930164
240,107,,,4,,國家生技研究園區,52020403000,0,0,210693,0,0,210693,0,448634,0,0,448634,659327
240,107,,,5,,南部院區,52020404000,0,0,0,0,0,0,0,246014,0,0,246014,246014
240,107,,,6,,一般建築及設備,52020409000,0,0,0,0,0,0,0,3840,0,0,3840,3840
240,107,,,,3,交通及運輸設備,52020409011,0,0,0,0,0,0,0,3840,0,0,3840,3840
240,107,,,7,,第一預備金,52020409800,0,0,0,0,7375,7375,0,0,0,0,0,7375
240,108,1,,,,總統府主管,00020000000,2622981,6002149,1281936,0,7375,9914441,0,2532438,0,0,2532438,12446879
240,108,,5,,,中央研究院,00020400000,2622981,6002149,1281936,0,7375,9914441,0,2532438,0,0,2532438,12446879
240,108,,,,,科學支出,52020400000,2622981,6002149,1281936,0,7375,9914441,0,2532438,0,0,2532438,12446879
240,108,,,1,,一般行政,52020400100,206515,62840,414,0,0,269769,0,811,0,0,811,270580
240,108,,,2,,一般學術研究及評議,52020401000,2416466,2431132,366568,0,0,5214166,0,384502,0,0,384502,5598668
