id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,經資門,收入實現數,減項_收入待納庫數,加項_以前年度待納庫繳庫數,加項_以前年度撥款於本年度繳還數_材料,加項_以前年度撥款於本年度繳還數_存出保證金,加項_以前年度撥款於本年度繳還數_其他應收款,加項_預收款,加項_剔除經費,繳付公庫數
240,11212,112,12,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,820729,0,0,820729
240,11212,112,12,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11212,112,12,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11212,112,12,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11212,112,12,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11212,112,12,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,820729,0,0,820729
240,11212,112,12,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
240,11212,112,12,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11212,112,12,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11212,112,12,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,本年度,,,,14558110,0,0,0,0,0,0,0,14558110
240,11301,113,01,1,,0402400301,一般賠償收入,,36189,0,0,0,0,0,0,0,36189
240,11301,113,01,1,,0702400103,租金收入,,910570,0,0,0,0,0,0,0,910570
240,11301,113,01,1,,1202400201,收回以前年度歲出,,124582,0,0,0,0,0,0,0,124582
240,11301,113,01,1,,1202400210,其他雜項收入,,13486769,0,0,0,0,0,0,0,13486769
240,11301,113,01,1,以前年度,,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11301,113,01,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,本年度,,,,24995178,0,0,0,0,0,0,0,24995178
240,11302,113,02,1,,0402400301,一般賠償收入,,49196,0,0,0,0,0,0,0,49196
240,11302,113,02,1,,0702400101,利息收入,,50,0,0,0,0,0,0,0,50
240,11302,113,02,1,,0702400103,租金收入,,2213628,0,0,0,0,0,0,0,2213628
240,11302,113,02,1,,1202400201,收回以前年度歲出,,189417,0,0,0,0,0,0,0,189417
240,11302,113,02,1,,1202400210,其他雜項收入,,22542887,0,0,0,0,0,0,0,22542887
240,11302,113,02,1,以前年度,,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11302,113,02,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,本年度,,,,35742374,0,0,0,0,0,0,0,35742374
240,11303,113,03,1,,0402400301,一般賠償收入,,125276,0,0,0,0,0,0,0,125276
240,11303,113,03,1,,0702400101,利息收入,,50,0,0,0,0,0,0,0,50
240,11303,113,03,1,,0702400103,租金收入,,2488147,0,0,0,0,0,0,0,2488147
240,11303,113,03,1,,0702400500,廢舊物資售價,,37430,0,0,0,0,0,0,0,37430
240,11303,113,03,1,,1202400201,收回以前年度歲出,,314303,0,0,0,0,0,0,0,314303
240,11303,113,03,1,,1202400210,其他雜項收入,,32777168,0,0,0,0,0,0,0,32777168
240,11303,113,03,1,以前年度,,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11303,113,03,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,本年度,,,,44835124,0,0,0,0,0,0,0,44835124
240,11304,113,04,1,,0402400301,一般賠償收入,,142057,0,0,0,0,0,0,0,142057
240,11304,113,04,1,,0702400101,利息收入,,50,0,0,0,0,0,0,0,50
240,11304,113,04,1,,0702400103,租金收入,,2845880,0,0,0,0,0,0,0,2845880
240,11304,113,04,1,,0702400500,廢舊物資售價,,41000,0,0,0,0,0,0,0,41000
240,11304,113,04,1,,1202400201,收回以前年度歲出,,463344,0,0,0,0,0,0,0,463344
240,11304,113,04,1,,1202400210,其他雜項收入,,41342793,0,0,0,0,0,0,0,41342793
240,11304,113,04,1,以前年度,,,,0,0,0,0,417132,157300,0,0,574432
240,11304,113,04,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,417132,157300,0,0,574432
240,11304,113,04,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,157300,0,0,157300
240,11304,113,04,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,417132,0,0,0,417132
240,11304,113,04,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11304,113,04,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,本年度,,,,57419340,0,0,0,0,0,0,0,57419340
240,11305,113,05,1,,0402400301,一般賠償收入,,175659,0,0,0,0,0,0,0,175659
240,11305,113,05,1,,0702400101,利息收入,,281,0,0,0,0,0,0,0,281
240,11305,113,05,1,,0702400103,租金收入,,3076685,0,0,0,0,0,0,0,3076685
240,11305,113,05,1,,0702400500,廢舊物資售價,,41000,0,0,0,0,0,0,0,41000
240,11305,113,05,1,,1202400201,收回以前年度歲出,,485156,0,0,0,0,0,0,0,485156
240,11305,113,05,1,,1202400210,其他雜項收入,,53640559,0,0,0,0,0,0,0,53640559
240,11305,113,05,1,以前年度,,,,0,0,0,0,417132,157300,0,0,574432
240,11305,113,05,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,417132,157300,0,0,574432
240,11305,113,05,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,157300,0,0,157300
240,11305,113,05,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,417132,0,0,0,417132
240,11305,113,05,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11305,113,05,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,本年度,,,,69052335,0,0,0,0,0,0,0,69052335
240,11306,113,06,1,,0402400301,一般賠償收入,,287733,0,0,0,0,0,0,0,287733
240,11306,113,06,1,,0702400101,利息收入,,281,0,0,0,0,0,0,0,281
240,11306,113,06,1,,0702400103,租金收入,,3258646,0,0,0,0,0,0,0,3258646
240,11306,113,06,1,,0702400500,廢舊物資售價,,2057660,0,0,0,0,0,0,0,2057660
240,11306,113,06,1,,1202400201,收回以前年度歲出,,553328,0,0,0,0,0,0,0,553328
240,11306,113,06,1,,1202400210,其他雜項收入,,62894687,0,0,0,0,0,0,0,62894687
240,11306,113,06,1,以前年度,,,,0,0,0,0,417132,157300,0,0,574432
240,11306,113,06,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,417132,157300,0,0,574432
240,11306,113,06,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,157300,0,0,157300
240,11306,113,06,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,417132,0,0,0,417132
240,11306,113,06,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11306,113,06,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,本年度,,,,85694481,0,0,0,0,0,0,0,85694481
240,11307,113,07,1,,0402400301,一般賠償收入,,334481,0,0,0,0,0,0,0,334481
240,11307,113,07,1,,0702400101,利息收入,,1663,0,0,0,0,0,0,0,1663
240,11307,113,07,1,,0702400103,租金收入,,3668285,0,0,0,0,0,0,0,3668285
240,11307,113,07,1,,0702400500,廢舊物資售價,,2272746,0,0,0,0,0,0,0,2272746
240,11307,113,07,1,,1202400201,收回以前年度歲出,,555433,0,0,0,0,0,0,0,555433
240,11307,113,07,1,,1202400210,其他雜項收入,,78861873,0,0,0,0,0,0,0,78861873
240,11307,113,07,1,以前年度,,,,0,0,0,0,417132,157300,0,0,574432
240,11307,113,07,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,417132,157300,0,0,574432
240,11307,113,07,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,157300,0,0,157300
240,11307,113,07,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,417132,0,0,0,417132
240,11307,113,07,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11307,113,07,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,本年度,,,,96813221,0,0,0,0,0,0,0,96813221
240,11308,113,08,1,,0402400301,一般賠償收入,,645430,0,0,0,0,0,0,0,645430
240,11308,113,08,1,,0702400101,利息收入,,1663,0,0,0,0,0,0,0,1663
240,11308,113,08,1,,0702400103,租金收入,,3837246,0,0,0,0,0,0,0,3837246
240,11308,113,08,1,,0702400500,廢舊物資售價,,2272746,0,0,0,0,0,0,0,2272746
240,11308,113,08,1,,1202400201,收回以前年度歲出,,555433,0,0,0,0,0,0,0,555433
240,11308,113,08,1,,1202400210,其他雜項收入,,89500703,0,0,0,0,0,0,0,89500703
240,11308,113,08,1,以前年度,,,,0,0,0,0,417132,157300,0,0,574432
240,11308,113,08,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,417132,157300,0,0,574432
240,11308,113,08,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,157300,0,0,157300
240,11308,113,08,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,417132,0,0,0,417132
240,11308,113,08,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11308,113,08,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,本年度,,,,113000048,0,0,0,0,0,0,0,113000048
240,11309,113,09,1,,0402400301,一般賠償收入,,1082096,0,0,0,0,0,0,0,1082096
240,11309,113,09,1,,0702400101,利息收入,,1663,0,0,0,0,0,0,0,1663
240,11309,113,09,1,,0702400103,租金收入,,4268353,0,0,0,0,0,0,0,4268353
240,11309,113,09,1,,0702400500,廢舊物資售價,,2501456,0,0,0,0,0,0,0,2501456
240,11309,113,09,1,,1202400201,收回以前年度歲出,,709406,0,0,0,0,0,0,0,709406
240,11309,113,09,1,,1202400210,其他雜項收入,,104437074,0,0,0,0,0,0,0,104437074
240,11309,113,09,1,以前年度,,,,0,0,0,0,417132,157300,0,0,574432
240,11309,113,09,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,417132,157300,0,0,574432
240,11309,113,09,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,157300,0,0,157300
240,11309,113,09,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,417132,0,0,0,417132
240,11309,113,09,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11309,113,09,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,本年度,,,,123738778,0,0,0,0,0,0,0,123738778
240,11310,113,10,1,,0402400301,一般賠償收入,,1119031,0,0,0,0,0,0,0,1119031
240,11310,113,10,1,,0702400101,利息收入,,1663,0,0,0,0,0,0,0,1663
240,11310,113,10,1,,0702400103,租金收入,,4441042,0,0,0,0,0,0,0,4441042
240,11310,113,10,1,,0702400500,廢舊物資售價,,2505056,0,0,0,0,0,0,0,2505056
240,11310,113,10,1,,1202400201,收回以前年度歲出,,709406,0,0,0,0,0,0,0,709406
240,11310,113,10,1,,1202400210,其他雜項收入,,114962580,0,0,0,0,0,0,0,114962580
240,11310,113,10,1,以前年度,,,,0,0,0,0,417132,928638,0,0,1345770
240,11310,113,10,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,417132,928638,0,0,1345770
240,11310,113,10,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,928638,0,0,928638
240,11310,113,10,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,417132,0,0,0,417132
240,11310,113,10,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11310,113,10,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,本年度,,,,135852630,0,0,0,0,0,0,0,135852630
240,11311,113,11,1,,0402400301,一般賠償收入,,1261870,0,0,0,0,0,0,0,1261870
240,11311,113,11,1,,0702400101,利息收入,,1663,0,0,0,0,0,0,0,1663
240,11311,113,11,1,,0702400103,租金收入,,4713399,0,0,0,0,0,0,0,4713399
240,11311,113,11,1,,0702400500,廢舊物資售價,,2513201,0,0,0,0,0,0,0,2513201
240,11311,113,11,1,,1202400201,收回以前年度歲出,,771622,0,0,0,0,0,0,0,771622
240,11311,113,11,1,,1202400210,其他雜項收入,,126590875,0,0,0,0,0,0,0,126590875
240,11311,113,11,1,以前年度,,,,0,0,0,0,417132,950482,0,0,1367614
240,11311,113,11,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,417132,950482,0,0,1367614
240,11311,113,11,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,950482,0,0,950482
240,11311,113,11,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,417132,0,0,0,417132
240,11311,113,11,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,11311,113,11,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,本年度,,,,153114984,0,0,0,0,0,0,0,153114984
240,106,106,12,1,,0402400301,一般賠償收入,,13409475,0,0,0,0,0,0,0,13409475
240,106,106,12,1,,0502400312,場地設施使用費,,19271402,0,0,0,0,0,0,0,19271402
240,106,106,12,1,,0702400101,利息收入,,502,0,0,0,0,0,0,0,502
240,106,106,12,1,,0702400106,租金收入,,1515735,0,0,0,0,0,0,0,1515735
240,106,106,12,1,,0702400600,廢舊物資售價,,1895135,0,0,0,0,0,0,0,1895135
240,106,106,12,1,,1102400901,收回以前年度歲出,,773960,0,0,0,0,0,0,0,773960
240,106,106,12,1,,1102400909,其他雜項收入,,116248775,0,0,0,0,0,0,0,116248775
240,106,106,12,1,以前年度,,,,0,0,0,0,9000,277597,0,0,286597
240,106,106,12,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,9000,277597,0,0,286597
240,106,106,12,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,277597,0,0,277597
240,106,106,12,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,9000,0,0,0,9000
240,106,106,12,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,106,106,12,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,107,107,12,1,本年度,,,,157453163,0,0,0,0,0,0,0,157453163
240,107,107,12,1,,0402400301,一般賠償收入,,5945711,0,0,0,0,0,0,0,5945711
240,107,107,12,1,,0502400312,場地設施使用費,,21804708,0,0,0,0,0,0,0,21804708
240,107,107,12,1,,0702400101,利息收入,,452,0,0,0,0,0,0,0,452
240,107,107,12,1,,0702400106,租金收入,,3155615,0,0,0,0,0,0,0,3155615
240,107,107,12,1,,0702400600,廢舊物資售價,,1296040,0,0,0,0,0,0,0,1296040
240,107,107,12,1,,1102400901,收回以前年度歲出,,4855950,0,0,0,0,0,0,0,4855950
240,107,107,12,1,,1102400909,其他雜項收入,,120394687,0,0,0,0,0,0,0,120394687
240,107,107,12,1,以前年度,,,,0,0,0,0,366637,538269,0,0,904906
240,107,107,12,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,107,107,12,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
240,107,107,12,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,366637,538269,0,0,904906
240,107,107,12,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,107,107,12,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,107,107,12,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,107,107,12,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,107,107,12,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,538269,0,0,538269
240,107,107,12,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,366637,0,0,0,366637
240,107,107,12,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
