id,time,會計年度,月份,會計分類,科目名稱,取得成本,以前年度累計折舊_長期投資評價,本年度資本資產成本變動_增加數,本年度資本資產成本變動_減少數,本年度累計折舊_長期投資評價變動數,期末帳面金額,備註
501,11205,112,05,2,160101權利,0,0,0,0,0,0,
501,11205,112,05,2,160102電腦軟體,606054899,0,30838693,39632456,0,597261136,
501,11205,112,05,2,160104發展中之無形資產,52331502,0,4224000,18863502,0,37692000,
501,11205,112,05,2,160199其他無形資產,0,0,0,0,0,0,
501,11205,112,05,2,189901什項資產,0,0,0,0,0,0,
501,11206,112,06,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多28,451,117元，係因： 
1.所屬撥入設備，計增加460,915元。
2.購建中固定資產於本期轉列財產，計增加6,154,200元。
3.發展中無形資產於本期轉列電腦軟體，計增加21,873,502元。
4.本年度預算執行數，因未達財產列帳標準故未列財產帳，計減少27,500元。
5.111年度保留款執行數，因未達財產列帳標準故未列財產帳，計減少10,000元。"
501,11206,112,06,2,140101土地,2499611051,0,0,0,0,2499611051,
501,11206,112,06,2,140201土地改良物,0,0,0,0,0,0,
501,11206,112,06,2,140401房屋建築及設備,338122853,-210099521,0,0,-3490395,124532937,
501,11206,112,06,2,140501機械及設備,259917553,-125721699,23171245,9848772,-20676407,126841920,
501,11206,112,06,2,140601交通及運輸設備,60324274,-32271822,163178,0,-3097109,25118521,
501,11206,112,06,2,140701雜項設備,105223333,-79347774,1090602,0,-2927690,24038471,
501,11206,112,06,2,140801租賃資產,0,0,0,0,0,0,
501,11206,112,06,2,140901租賃權益改良,0,0,0,0,0,0,
501,11206,112,06,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11206,112,06,2,141101購建中固定資產,13843985,0,276500,6154200,0,7966285,
501,11206,112,06,2,150101遞耗資產,0,0,0,0,0,0,
501,11206,112,06,2,160101權利,0,0,0,0,0,0,
501,11206,112,06,2,160102電腦軟體,606054899,0,49637997,47813877,0,607879019,
501,11206,112,06,2,160104發展中之無形資產,52331502,0,14899880,21873502,0,45357880,
501,11206,112,06,2,160199其他無形資產,0,0,0,0,0,0,
501,11206,112,06,2,189901什項資產,0,0,0,0,0,0,
501,11207,112,07,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多35,653,122元，係因： 
1.所屬撥入設備，計增加460,915元。
2.購建中固定資產於本期轉列財產，計增加13,356,205元。
3.發展中無形資產於本期轉列電腦軟體，計增加21,873,502元。
4.本年度預算執行數，因未達財產列帳標準故未列財產帳，計減少27,500元。
5.111年度保留款執行數，因未達財產列帳標準故未列財產帳，計減少10,000元。"
501,11207,112,07,2,140101土地,2499611051,0,0,0,0,2499611051,
501,11207,112,07,2,140201土地改良物,0,0,0,0,0,0,
501,11207,112,07,2,140401房屋建築及設備,338122853,-210099521,0,0,-4072127,123951205,
501,11207,112,07,2,140501機械及設備,259917553,-125721699,37887895,25079572,-23741946,123262231,
501,11207,112,07,2,140601交通及運輸設備,60324274,-32271822,722528,688950,-3485028,24601002,
501,11207,112,07,2,140701雜項設備,105223333,-79347774,1538501,1076394,-2400429,23937237,
501,11207,112,07,2,140801租賃資產,0,0,0,0,0,0,
501,11207,112,07,2,140901租賃權益改良,0,0,0,0,0,0,
501,11207,112,07,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11207,112,07,2,141101購建中固定資產,13843985,0,276500,13356205,0,764280,
501,11207,112,07,2,150101遞耗資產,0,0,0,0,0,0,
501,11207,112,07,2,160101權利,0,0,0,0,0,0,
501,11207,112,07,2,160102電腦軟體,606054899,0,59636997,56188237,0,609503659,
501,11207,112,07,2,160104發展中之無形資產,52331502,0,38359305,21873502,0,68817305,
501,11207,112,07,2,160199其他無形資產,0,0,0,0,0,0,
501,11207,112,07,2,189901什項資產,0,0,0,0,0,0,
501,11208,112,08,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多35,631,457元，係因： 
1.所屬撥入設備，計增加460,915元。
2.購建中固定資產於本期轉列財產，計增加13,356,205元。
3.發展中無形資產於本期轉列電腦軟體，計增加21,873,502元。
4.本年度預算執行數，因未達財產列帳標準故未列財產帳，計減少49,165元。
5.111年度保留款執行數，因未達財產列帳標準故未列財產帳，計減少10,000元。"
501,11208,112,08,2,140101土地,2499611051,0,0,0,0,2499611051,
501,11208,112,08,2,140201土地改良物,0,0,0,0,0,0,
501,11208,112,08,2,140401房屋建築及設備,338122853,-210099521,0,0,-4653860,123369472,
501,11208,112,08,2,140501機械及設備,259917553,-125721699,40132857,27152174,-27272448,119904089,
501,11208,112,08,2,140601交通及運輸設備,60324274,-32271822,1746530,1671950,-3999387,24127645,
501,11208,112,08,2,140701雜項設備,105223333,-79347774,2033896,1336394,-2893849,23679212,
501,11208,112,08,2,140801租賃資產,0,0,0,0,0,0,
501,11208,112,08,2,140901租賃權益改良,0,0,0,0,0,0,
501,11208,112,08,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11208,112,08,2,141101購建中固定資產,13843985,0,276500,13356205,0,764280,
501,11208,112,08,2,150101遞耗資產,0,0,0,0,0,0,
501,11208,112,08,2,160101權利,0,0,0,0,0,0,
501,11208,112,08,2,160102電腦軟體,606054899,0,60669997,64640798,0,602084098,
501,11208,112,08,2,160104發展中之無形資產,52331502,0,51738455,21873502,0,82196455,
501,11208,112,08,2,160199其他無形資產,0,0,0,0,0,0,
501,11208,112,08,2,189901什項資產,0,0,0,0,0,0,
501,11209,112,09,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多36,138,612元，係因： 
1.所屬撥入設備，計增加476,830元。
2.購建中固定資產於本期轉列財產，計增加13,356,205元。
3.發展中無形資產於本期轉列電腦軟體，計增加22,369,702元。
4.本年度預算執行數，因未達財產列帳標準故未列財產帳，計減少54,125元。
5.111年度保留款執行數，因未達財產列帳標準故未列財產帳，計減少10,000元。"
501,11209,112,09,2,140101土地,2499611051,0,0,0,0,2499611051,
501,11209,112,09,2,140201土地改良物,0,0,0,0,0,0,
501,11209,112,09,2,140401房屋建築及設備,338122853,-210099521,0,0,-5235592,122787740,
501,11209,112,09,2,140501機械及設備,259917553,-125721699,40918551,27859686,-30806619,116448100,
501,11209,112,09,2,140601交通及運輸設備,60324274,-32271822,4001933,3927353,-4515338,23611694,
501,11209,112,09,2,140701雜項設備,105223333,-79347774,3103757,2324194,-3388097,23267025,
501,11209,112,09,2,140801租賃資產,0,0,0,0,0,0,
501,11209,112,09,2,140901租賃權益改良,0,0,0,0,0,0,
501,11209,112,09,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11209,112,09,2,141101購建中固定資產,13843985,0,276500,13356205,0,764280,
501,11209,112,09,2,150101遞耗資產,0,0,0,0,0,0,
501,11209,112,09,2,160101權利,0,0,0,0,0,0,
501,11209,112,09,2,160102電腦軟體,606054899,0,62323997,73110403,0,595268493,
501,11209,112,09,2,160104發展中之無形資產,52331502,0,58336819,22369702,0,88298619,
501,11209,112,09,2,160199其他無形資產,0,0,0,0,0,0,
501,11209,112,09,2,189901什項資產,0,0,0,0,0,0,
501,11210,112,10,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多39,584,138元，係因： 
1.所屬撥入設備，計增加524,576元。
2.購建中固定資產於本期轉列財產，計增加13,843,985元。
3.發展中無形資產於本期轉列電腦軟體，計增加25,329,702元。
4.本年度預算執行數，因未達財產列帳標準故未列財產帳，計減少54,125元。
5.111年度保留款執行數，因未達財產列帳標準故未列財產帳，計減少60,000元。"
501,11210,112,10,2,140101土地,2499611051,0,0,0,0,2499611051,
501,11210,112,10,2,140201土地改良物,0,0,0,0,0,0,
501,11210,112,10,2,140401房屋建築及設備,338122853,-210099521,0,0,-5817325,122206007,
501,11210,112,10,2,140501機械及設備,259917553,-125721699,55556725,29790261,-34175129,125787189,
501,11210,112,10,2,140601交通及運輸設備,60324274,-32271822,5557101,4757613,-5029410,23822530,
501,11210,112,10,2,140701雜項設備,105223333,-79347774,5870580,3862350,-3879501,24004288,
501,11210,112,10,2,140801租賃資產,0,0,0,0,0,0,
501,11210,112,10,2,140901租賃權益改良,0,0,0,0,0,0,
501,11210,112,10,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11210,112,10,2,141101購建中固定資產,13843985,0,276500,13843985,0,276500,
501,11210,112,10,2,150101遞耗資產,0,0,0,0,0,0,
501,11210,112,10,2,160101權利,0,0,0,0,0,0,
501,11210,112,10,2,160102電腦軟體,606054899,0,68676893,81605682,0,593126110,
501,11210,112,10,2,160104發展中之無形資產,52331502,0,67706919,25329702,0,94708719,
501,11210,112,10,2,160199其他無形資產,0,0,0,0,0,0,
501,11210,112,10,2,189901什項資產,0,0,0,0,0,0,
501,11211,112,11,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多38,830,320元，係因： 
1.所屬撥入設備，計增加602,123元。
2.購建中固定資產於本期轉列財產，計增加14,396,985元。
3.發展中無形資產於本期轉列電腦軟體，計增加25,423,782元。
4.本年度預算執行數，因未達財產列帳標準故未列財產帳，計減少197,125元。
5.111年度保留款執行數，因未達財產列帳標準故未列財產帳，計減少1,395,445元。"
501,11211,112,11,2,140101土地,2499611051,0,0,0,0,2499611051,
501,11211,112,11,2,140201土地改良物,0,0,0,0,0,0,
501,11211,112,11,2,140401房屋建築及設備,338122853,-210099521,0,0,-6399057,121624275,
501,11211,112,11,2,140501機械及設備,259917553,-125721699,69067994,43862109,-36744515,122657224,
501,11211,112,11,2,140601交通及運輸設備,60324274,-32271822,10079386,6176563,-4932209,27023066,
501,11211,112,11,2,140701雜項設備,105223333,-79347774,9370292,7659863,-2862645,24723343,
501,11211,112,11,2,140801租賃資產,0,0,0,0,0,0,
501,11211,112,11,2,140901租賃權益改良,0,0,0,0,0,0,
501,11211,112,11,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11211,112,11,2,141101購建中固定資產,13843985,0,553000,14396985,0,0,
501,11211,112,11,2,150101遞耗資產,0,0,0,0,0,0,
501,11211,112,11,2,160101權利,0,0,0,0,0,0,
501,11211,112,11,2,160102電腦軟體,606054899,0,69135493,90156943,0,585033449,
501,11211,112,11,2,160104發展中之無形資產,52331502,0,73359419,25423782,0,100267139,
501,11211,112,11,2,160199其他無形資產,0,0,0,0,0,0,
501,11211,112,11,2,189901什項資產,0,0,0,0,0,0,
501,11212,112,12,2,13長期投資,0,0,0,0,0,0,"1.本年度資本資產成本變動增加數461,234,470元＝預算採購增加數460,457,374元＋其他依財產規制移入、受贈或土地依公告地價申報增值等增加數777,096元。
2.設備及投資預算執行數387,924,120元＝本年度預算執行數303,674,728元＋以前年度保留預算執行數84,249,392元。
3.預算採購增加數460,457,374元，較設備及投資預算執行數387,924,120元，增加72,533,254元，原因如下：
(1)購建中固定資產於本年度轉列財產，計增加14,396,985元。
(2)發展中無形資產於本年度轉列電腦軟體，計增加60,992,182元。
(3)112年度未達登載財產標準：計減少1,460,468元。 
(4)111年度保留款執行數，因未達財產列帳標準故未列財產帳，計減少1,395,445元。"
501,11212,112,12,2,140101土地,2499611051,0,0,0,0,2499611051,
501,11212,112,12,2,140201土地改良物,0,0,0,0,0,0,
501,11212,112,12,2,140401房屋建築及設備,338122853,-210099521,0,0,-6980790,121042542,
501,11212,112,12,2,140501機械及設備,259917553,-125721699,145648321,69263526,-40126790,170453859,
501,11212,112,12,2,140601交通及運輸設備,60324274,-32271822,26912831,9510590,-5457979,39996714,
501,11212,112,12,2,140701雜項設備,105223333,-79347774,10833414,8576324,-2639849,25492800,
501,11212,112,12,2,140801租賃資產,0,0,0,0,0,0,
501,11212,112,12,2,140901租賃權益改良,0,0,0,0,0,0,
501,11212,112,12,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11212,112,12,2,141101購建中固定資產,13843985,0,553000,14396985,0,0,
501,11212,112,12,2,150101遞耗資產,0,0,0,0,0,0,
501,11212,112,12,2,160101權利,0,0,0,0,0,0,
501,11212,112,12,2,160102電腦軟體,606054899,0,160949320,98840726,0,668163493,
501,11212,112,12,2,160104發展中之無形資產,52331502,0,116337584,60992182,0,107676904,
501,11212,112,12,2,160199其他無形資產,0,0,0,0,0,0,
501,11212,112,12,2,189901什項資產,0,0,0,0,0,0,
501,11301,113,01,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多14,042元，係因： 
所屬撥入設備，計增加14,042元。"
501,11301,113,01,2,140101土地,2499611051,0,0,0,0,2499611051,
501,11301,113,01,2,140201土地改良物,0,0,0,0,0,0,
501,11301,113,01,2,140401房屋建築及設備,338122853,-217080311,0,0,-581732,120460810,
501,11301,113,01,2,140501機械及設備,336302348,-165848489,14042,0,-4293879,166174022,
501,11301,113,01,2,140601交通及運輸設備,77726515,-37729801,0,0,-682393,39314321,
501,11301,113,01,2,140701雜項設備,107480423,-81987623,0,0,-547350,24945450,
501,11301,113,01,2,140801租賃資產,0,0,0,0,0,0,
501,11301,113,01,2,140901租賃權益改良,0,0,0,0,0,0,
501,11301,113,01,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11301,113,01,2,141101購建中固定資產,0,0,0,0,0,0,
501,11301,113,01,2,150101遞耗資產,0,0,0,0,0,0,
501,11301,113,01,2,160101權利,0,0,0,0,0,0,
501,11301,113,01,2,160102電腦軟體,668163493,0,0,9772718,0,658390775,
501,11301,113,01,2,160104發展中之無形資產,107676904,0,0,0,0,107676904,
501,11301,113,01,2,160199其他無形資產,0,0,0,0,0,0,
501,11301,113,01,2,189901什項資產,0,0,0,0,0,0,
501,11302,113,02,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多80,282,147元，係因： 
1.土地重估增值79,038,776元。 
2.由其他機關撥入設備，計增加1,243,371元。"
501,11302,113,02,2,140101土地,2499611051,0,79038776,0,0,2578649827,
501,11302,113,02,2,140201土地改良物,0,0,0,0,0,0,
501,11302,113,02,2,140401房屋建築及設備,338122853,-217080311,0,0,-1163465,119879077,
501,11302,113,02,2,140501機械及設備,336302348,-165848489,14042,0,-8469716,161998185,
501,11302,113,02,2,140601交通及運輸設備,77726515,-37729801,0,2923973,1530875,38603616,
501,11302,113,02,2,140701雜項設備,107480423,-81987623,77200,0,-1082846,24487154,
501,11302,113,02,2,140801租賃資產,0,0,0,0,0,0,
501,11302,113,02,2,140901租賃權益改良,0,0,0,0,0,0,
501,11302,113,02,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11302,113,02,2,141101購建中固定資產,0,0,0,0,0,0,
501,11302,113,02,2,150101遞耗資產,0,0,0,0,0,0,
501,11302,113,02,2,160101權利,0,0,0,0,0,0,
501,11302,113,02,2,160102電腦軟體,668163493,0,1229329,19545436,0,649847386,
501,11302,113,02,2,160104發展中之無形資產,107676904,0,0,0,0,107676904,
501,11302,113,02,2,160199其他無形資產,0,0,0,0,0,0,
501,11302,113,02,2,189901什項資產,0,0,0,0,0,0,
501,11303,113,03,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多80,873,316元，係因： 
1.土地重估增值79,038,776元。 
2.由其他機關撥入設備，計增加1,249,540元及電腦軟體以前年度保留實現數585,000元。"
501,11303,113,03,2,140101土地,2499611051,0,79038776,0,0,2578649827,
501,11303,113,03,2,140201土地改良物,0,0,0,0,0,0,
501,11303,113,03,2,140401房屋建築及設備,338122853,-217080311,0,0,-1745197,119297345,
501,11303,113,03,2,140501機械及設備,336302348,-165848489,20211,0,-12613419,157860651,
501,11303,113,03,2,140601交通及運輸設備,77726515,-37729801,98763,2923973,853532,38025036,
501,11303,113,03,2,140701雜項設備,107480423,-81987623,110400,0,-1618166,23985034,
501,11303,113,03,2,140801租賃資產,0,0,0,0,0,0,
501,11303,113,03,2,140901租賃權益改良,0,0,0,0,0,0,
501,11303,113,03,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11303,113,03,2,141101購建中固定資產,0,0,0,0,0,0,
501,11303,113,03,2,150101遞耗資產,0,0,0,0,0,0,
501,11303,113,03,2,160101權利,0,0,0,0,0,0,
501,11303,113,03,2,160102電腦軟體,668163493,0,1835329,29339137,0,640659685,
501,11303,113,03,2,160104發展中之無形資產,107676904,0,0,0,0,107676904,
501,11303,113,03,2,160199其他無形資產,0,0,0,0,0,0,
501,11303,113,03,2,189901什項資產,0,0,0,0,0,0,
501,11304,113,04,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多80,294,362元，係因
1.土地重估增值79,038,776元。
2.由其他機關撥入設備，計增加1,255,586元。"
501,11304,113,04,2,140101土地,2499611051,0,79038776,0,0,2578649827,
501,11304,113,04,2,140201土地改良物,0,0,0,0,0,0,
501,11304,113,04,2,140401房屋建築及設備,338122853,-217080311,0,0,-2326930,118715612,
501,11304,113,04,2,140501機械及設備,336302348,-165848489,227079,78716,-16697717,153904505,
501,11304,113,04,2,140601交通及運輸設備,77726515,-37729801,127663,2923973,173929,37374333,
501,11304,113,04,2,140701雜項設備,107480423,-81987623,146259,0,-2150844,23488215,
501,11304,113,04,2,140801租賃資產,0,0,0,0,0,0,
501,11304,113,04,2,140901租賃權益改良,0,0,0,0,0,0,
501,11304,113,04,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11304,113,04,2,141101購建中固定資產,0,0,10014360,0,0,10014360,
501,11304,113,04,2,150101遞耗資產,0,0,0,0,0,0,
501,11304,113,04,2,160101權利,0,0,0,0,0,0,
501,11304,113,04,2,160102電腦軟體,668163493,0,2633329,39142872,0,631653950,
501,11304,113,04,2,160104發展中之無形資產,107676904,0,12663000,0,0,120339904,
501,11304,113,04,2,160199其他無形資產,0,0,0,0,0,0,
501,11304,113,04,2,189901什項資產,0,0,0,0,0,0,
501,11305,113,05,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多95,234,362元，係因
1.土地重估增值79,038,776元。
2.由其他機關撥入設備，計增加1,255,586元。
3.發展中無形資產於本期轉列電腦軟體，計增加14,940,000元。"
501,11305,113,05,2,140101土地,2499611051,0,79038776,0,0,2578649827,
501,11305,113,05,2,140201土地改良物,0,0,0,0,0,0,
501,11305,113,05,2,140401房屋建築及設備,338122853,-217080311,0,0,-2908662,118133880,
501,11305,113,05,2,140501機械及設備,336302348,-165848489,5773575,3401144,-18580603,154245687,
501,11305,113,05,2,140601交通及運輸設備,77726515,-37729801,127663,4723973,1276705,36677109,
501,11305,113,05,2,140701雜項設備,107480423,-81987623,334725,0,-2683225,23144300,
501,11305,113,05,2,140801租賃資產,0,0,0,0,0,0,
501,11305,113,05,2,140901租賃權益改良,0,0,0,0,0,0,
501,11305,113,05,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11305,113,05,2,141101購建中固定資產,0,0,16517299,0,0,16517299,
501,11305,113,05,2,150101遞耗資產,0,0,0,0,0,0,
501,11305,113,05,2,160101權利,0,0,0,0,0,0,
501,11305,113,05,2,160102電腦軟體,668163493,0,27614977,48958511,0,646819959,
501,11305,113,05,2,160104發展中之無形資產,107676904,0,58504640,14940000,0,151241544,
501,11305,113,05,2,160199其他無形資產,0,0,0,0,0,0,
501,11305,113,05,2,189901什項資產,0,0,0,0,0,0,
501,11306,113,06,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多125,455,433元，係因
1.土地重估增值79,038,776元。
2.由其他機關撥入設備，計增加1,255,586元。
3.發展中無形資產於本期轉列電腦軟體，計增加45,161,071元。"
501,11306,113,06,2,140101土地,2499611051,0,79038776,0,0,2578649827,
501,11306,113,06,2,140201土地改良物,0,0,0,0,0,0,
501,11306,113,06,2,140401房屋建築及設備,338122853,-217080311,0,0,-3490395,117552147,
501,11306,113,06,2,140501機械及設備,336302348,-165848489,6297255,4241144,-22259204,150250766,
501,11306,113,06,2,140601交通及運輸設備,77726515,-37729801,152235,4723973,598903,36023879,
501,11306,113,06,2,140701雜項設備,107480423,-81987623,554633,0,-3200106,22847327,
501,11306,113,06,2,140801租賃資產,0,0,0,0,0,0,
501,11306,113,06,2,140901租賃權益改良,0,0,0,0,0,0,
501,11306,113,06,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11306,113,06,2,141101購建中固定資產,0,0,16517299,0,0,16517299,
501,11306,113,06,2,150101遞耗資產,0,0,0,0,0,0,
501,11306,113,06,2,160101權利,0,0,0,0,0,0,
501,11306,113,06,2,160102電腦軟體,668163493,0,73192181,58991464,0,682364210,
501,11306,113,06,2,160104發展中之無形資產,107676904,0,63552960,45161071,0,126068793,
501,11306,113,06,2,160199其他無形資產,0,0,0,0,0,0,
501,11306,113,06,2,189901什項資產,0,0,0,0,0,0,
501,11307,113,07,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多144,156,618元，係因
1.土地重估增值79,038,776元。
2.由其他機關及所屬撥入設備，計增加1,316,107元。
3.購建中固定資產於本期轉列財產，計增加4,192,939元。
4.發展中無形資產於本期轉列電腦軟體，計增加59,996,404元。
5.本年度預算執行數，因未達財產列帳標準未列財產帳，計減少140,600元。
6.112年度保留款執行數，因未達財產列帳標準未列財產帳，計減少247,008元。"
501,11307,113,07,2,140101土地,2499611051,0,79038776,5829350,0,2572820477,
501,11307,113,07,2,140201土地改良物,0,0,0,0,0,0,
501,11307,113,07,2,140401房屋建築及設備,338122853,-217080311,0,0,-4072127,116970415,
501,11307,113,07,2,140501機械及設備,336302348,-165848489,12144860,6457466,-26371720,149769533,
501,11307,113,07,2,140601交通及運輸設備,77726515,-37729801,1864751,4723973,-76381,37061111,
501,11307,113,07,2,140701雜項設備,107480423,-81987623,1786409,1068700,-3691944,22518565,
501,11307,113,07,2,140801租賃資產,0,0,0,0,0,0,
501,11307,113,07,2,140901租賃權益改良,0,0,0,0,0,0,
501,11307,113,07,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11307,113,07,2,141101購建中固定資產,0,0,36453811,4192939,0,32260872,
501,11307,113,07,2,150101遞耗資產,0,0,0,0,0,0,
501,11307,113,07,2,160101權利,0,0,0,0,0,0,
501,11307,113,07,2,160102電腦軟體,668163493,0,92534796,69775006,0,690923283,
501,11307,113,07,2,160104發展中之無形資產,107676904,0,65088960,59996404,0,112769460,
501,11307,113,07,2,160199其他無形資產,0,0,0,0,0,0,
501,11307,113,07,2,189901什項資產,0,0,0,0,0,0,
501,11308,113,08,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多153,772,618元，係因
1.土地重估增值79,038,776元。
2.由其他機關及所屬撥入設備，計增加1,316,107元。
3.購建中固定資產於本期轉列財產，計增加4,192,939元。
4.發展中無形資產於本期轉列電腦軟體，計增加69,612,404元。
5.本年度預算執行數，因未達財產列帳標準未列財產帳，計減少140,600元。
6.112年度保留款執行數，因未達財產列帳標準未列財產帳，計減少247,008元。"
501,11308,113,08,2,140101土地,2499611051,0,79038776,5829350,0,2572820477,
501,11308,113,08,2,140201土地改良物,0,0,0,0,0,0,
501,11308,113,08,2,140401房屋建築及設備,338122853,-217080311,0,0,-4653860,116388682,
501,11308,113,08,2,140501機械及設備,336302348,-165848489,13004356,7306329,-30497377,145654509,
501,11308,113,08,2,140601交通及運輸設備,77726515,-37729801,2560529,5419751,-780273,36357219,
501,11308,113,08,2,140701雜項設備,107480423,-81987623,2552011,1413700,-4183420,22447691,
501,11308,113,08,2,140801租賃資產,0,0,0,0,0,0,
501,11308,113,08,2,140901租賃權益改良,0,0,0,0,0,0,
501,11308,113,08,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11308,113,08,2,141101購建中固定資產,0,0,40328323,4192939,0,36135384,
501,11308,113,08,2,150101遞耗資產,0,0,0,0,0,0,
501,11308,113,08,2,160101權利,0,0,0,0,0,0,
501,11308,113,08,2,160102電腦軟體,668163493,0,105224796,80852684,0,692535605,
501,11308,113,08,2,160104發展中之無形資產,107676904,0,76773760,69612404,0,114838260,
501,11308,113,08,2,160199其他無形資產,0,0,0,0,0,0,
501,11308,113,08,2,189901什項資產,0,0,0,0,0,0,
501,11309,113,09,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多179,751,518元，係因
1.土地重估增值79,038,776元。
2.由其他機關及所屬撥入設備，計增加1,341,995元。
3.購建中固定資產於本期轉列財產，計增加24,129,451元。
4.發展中無形資產於本期轉列電腦軟體，計增加75,628,904元。
5.本年度預算執行數，因未達財產列帳標準未列財產帳，計減少140,600元。
6.112年度保留款執行數，因未達財產列帳標準未列財產帳，計減少247,008元。"
501,11309,113,09,2,140101土地,2499611051,0,79038776,5829350,0,2572820477,
501,11309,113,09,2,140201土地改良物,0,0,0,0,0,0,
501,11309,113,09,2,140401房屋建築及設備,338122853,-217080311,0,0,-5235592,115806950,
501,11309,113,09,2,140501機械及設備,336302348,-165848489,54772498,48902425,-34554405,141769527,
501,11309,113,09,2,140601交通及運輸設備,77726515,-37729801,3763061,6605561,-1468893,35685321,
501,11309,113,09,2,140701雜項設備,107480423,-81987623,3254160,2079100,-4682838,21985022,
501,11309,113,09,2,140801租賃資產,0,0,0,0,0,0,
501,11309,113,09,2,140901租賃權益改良,0,0,0,0,0,0,
501,11309,113,09,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11309,113,09,2,141101購建中固定資產,0,0,40328323,24129451,0,16198872,
501,11309,113,09,2,150101遞耗資產,0,0,0,0,0,0,
501,11309,113,09,2,160101權利,0,0,0,0,0,0,
501,11309,113,09,2,160102電腦軟體,668163493,0,111998796,92134959,0,688027330,
501,11309,113,09,2,160104發展中之無形資產,107676904,0,84127604,75628904,0,116175604,
501,11309,113,09,2,160199其他無形資產,0,0,0,0,0,0,
501,11309,113,09,2,189901什項資產,0,0,0,0,0,0,
501,11310,113,10,2,13長期投資,0,0,0,0,0,0,"本表增加數較設備及投資預算執行數多194,447,424元，係因
1.土地重估增值79,038,776元。
2.由其他機關及所屬撥入設備，計增加1,359,024元。
3.購建中固定資產於本期轉列財產，計增加24,129,451元。
4.發展中無形資產於本期轉列電腦軟體，計增加90,356,904元。
5.本年度預算執行數，因未達財產列帳標準未列財產帳，計減少189,723元。
6.112年度保留款執行數，因未達財產列帳標準未列財產帳，計減少247,008元。"
501,11310,113,10,2,140101土地,2499611051,0,79038776,5829350,0,2572820477,
501,11310,113,10,2,140201土地改良物,0,0,0,0,0,0,
501,11310,113,10,2,140401房屋建築及設備,338122853,-217080311,0,0,-5817325,115225217,
501,11310,113,10,2,140501機械及設備,336302348,-165848489,66957245,58167248,-38619794,140624062,
501,11310,113,10,2,140601交通及運輸設備,77726515,-37729801,5206084,8048584,-2156707,34997507,
501,11310,113,10,2,140701雜項設備,107480423,-81987623,4635043,3146090,-5165937,21815816,
501,11310,113,10,2,140801租賃資產,0,0,0,0,0,0,
501,11310,113,10,2,140901租賃權益改良,0,0,0,0,0,0,
501,11310,113,10,2,141001收藏品及傳承資產,3989,0,0,0,0,3989,
501,11310,113,10,2,141101購建中固定資產,0,0,40328323,24129451,0,16198872,
501,11310,113,10,2,150101遞耗資產,0,0,0,0,0,0,
501,11310,113,10,2,160101權利,0,0,0,0,0,0,
501,11310,113,10,2,160102電腦軟體,668163493,0,132436658,103521838,0,697078313,
501,11310,113,10,2,160104發展中之無形資產,107676904,0,91326004,90356904,0,108646004,
501,11310,113,10,2,160199其他無形資產,0,0,0,0,0,0,
501,11310,113,10,2,189901什項資產,0,0,0,0,0,0,
