id,time,會計年度,月份,會計分類,會計科目編號,會計科目名稱,金額_本月數,金額_累計數
201,11208,112,08,1,5105,財產損失,107940,281663
201,11208,112,08,1,5108,折舊、折耗及攤銷,3466921,27919934
201,11208,112,08,1,,收支餘絀,14819608,20633584
201,11209,112,09,1,410101,公庫撥入數,76378803,821537526
201,11209,112,09,1,4103,罰款及賠償收入,0,6000
201,11209,112,09,1,4104,規費收入,196,430
201,11209,112,09,1,4105,財產收益,90200,2024306
201,11209,112,09,1,4108,其他收入,30269,318303
201,11209,112,09,1,510101,繳付公庫數,120665,2349039
201,11209,112,09,1,5102,人事支出,53261189,595953053
201,11209,112,09,1,5103,業務支出,16107200,169122448
201,11209,112,09,1,5104,獎補助支出,296100,912530
201,11209,112,09,1,5105,財產損失,40585,322248
201,11209,112,09,1,5108,折舊、折耗及攤銷,3623141,31543075
201,11209,112,09,1,,收支餘絀,3050588,23684172
201,11210,112,10,1,410101,公庫撥入數,98432010,919969536
201,11210,112,10,1,4103,罰款及賠償收入,840,6840
201,11210,112,10,1,4104,規費收入,156,586
201,11210,112,10,1,4105,財產收益,98000,2122306
201,11210,112,10,1,4108,其他收入,52566,370869
201,11210,112,10,1,510101,繳付公庫數,151562,2500601
201,11210,112,10,1,5102,人事支出,51606729,647559782
201,11210,112,10,1,5103,業務支出,42284680,211407128
201,11210,112,10,1,5104,獎補助支出,11080,923610
201,11210,112,10,1,5105,財產損失,50374,372622
201,11210,112,10,1,5108,折舊、折耗及攤銷,3631859,35174934
201,11210,112,10,1,,收支餘絀,847288,24531460
201,11211,112,11,1,410101,公庫撥入數,77650478,997620014
201,11211,112,11,1,4103,罰款及賠償收入,12000,18840
201,11211,112,11,1,4104,規費收入,96,682
201,11211,112,11,1,4105,財產收益,84300,2206606
201,11211,112,11,1,4108,其他收入,64371,435240
201,11211,112,11,1,510101,繳付公庫數,160767,2661368
201,11211,112,11,1,5102,人事支出,52766059,700325841
201,11211,112,11,1,5103,業務支出,27151008,238558136
201,11211,112,11,1,5104,獎補助支出,17490,941100
201,11211,112,11,1,5105,財產損失,5314,377936
201,11211,112,11,1,5108,折舊、折耗及攤銷,3594354,38769288
201,11211,112,11,1,,收支餘絀,-5883747,18647713
201,11212,112,12,1,410101,公庫撥入數,118230957,1115850971
201,11212,112,12,1,4103,罰款及賠償收入,2965,21805
201,11212,112,12,1,4104,規費收入,0,682
201,11212,112,12,1,4105,財產收益,84600,2291206
201,11212,112,12,1,4108,其他收入,59611,494851
201,11212,112,12,1,510101,繳付公庫數,147176,2808544
201,11212,112,12,1,5102,人事支出,34107846,734433687
201,11212,112,12,1,5103,業務支出,60044429,298602565
201,11212,112,12,1,5104,獎補助支出,0,941100
201,11212,112,12,1,5105,財產損失,268956,646892
201,11212,112,12,1,5108,折舊、折耗及攤銷,3708649,42477937
201,11212,112,12,1,,收支餘絀,20101077,38748790
201,11301,113,01,1,410101,公庫撥入數,206394287,206394287
201,11301,113,01,1,4104,規費收入,752,752
201,11301,113,01,1,4105,財產收益,725875,725875
201,11301,113,01,1,4108,其他收入,32105,32105
201,11301,113,01,1,510101,繳付公庫數,758732,758732
201,11301,113,01,1,5102,人事支出,178712055,178712055
201,11301,113,01,1,5103,業務支出,13098747,13098747
201,11301,113,01,1,5104,獎補助支出,297100,297100
201,11301,113,01,1,5105,財產損失,910,910
201,11301,113,01,1,5108,折舊、折耗及攤銷,3956063,3956063
201,11301,113,01,1,,收支餘絀,10329412,10329412
201,11302,113,02,1,410101,公庫撥入數,73586249,279980536
201,11302,113,02,1,4104,規費收入,0,752
201,11302,113,02,1,4105,財產收益,513851,1239726
201,11302,113,02,1,4108,其他收入,30664,62769
201,11302,113,02,1,510101,繳付公庫數,544515,1303247
201,11302,113,02,1,5102,人事支出,61041931,239753986
201,11302,113,02,1,5103,業務支出,14134879,27233626
201,11302,113,02,1,5104,獎補助支出,0,297100
201,11302,113,02,1,5105,財產損失,55884,56794
201,11302,113,02,1,5108,折舊、折耗及攤銷,3905654,7861717
201,11302,113,02,1,,收支餘絀,-5552099,4777313
201,11303,113,03,1,410101,公庫撥入數,70085444,350065980
201,11303,113,03,1,4104,規費收入,20,772
201,11303,113,03,1,4105,財產收益,88355,1328081
201,11303,113,03,1,4108,其他收入,32522,95291
201,11303,113,03,1,510101,繳付公庫數,120897,1424144
201,11303,113,03,1,5102,人事支出,54555076,294309062
201,11303,113,03,1,5103,業務支出,18502159,45735785
201,11303,113,03,1,5104,獎補助支出,0,297100
201,11303,113,03,1,5105,財產損失,4433,61227
201,11303,113,03,1,5108,折舊、折耗及攤銷,3883686,11745403
201,11303,113,03,1,,收支餘絀,-6859910,-2082597
201,11304,113,05,1,410101,公庫撥入數,107261755,531832406
201,11304,113,05,1,4103,罰款及賠償收入,0,805
201,11304,113,05,1,4104,規費收入,0,772
201,11304,113,05,1,4105,財產收益,723900,2178581
201,11304,113,05,1,4108,其他收入,30289,162202
201,11304,113,05,1,510101,繳付公庫數,754189,2342360
201,11304,113,05,1,5102,人事支出,53638145,398186329
201,11304,113,05,1,5103,業務支出,38821993,102101513
201,11304,113,05,1,5104,獎補助支出,298500,600710
201,11304,113,05,1,5105,財產損失,27035,115957
201,11304,113,05,1,5108,折舊、折耗及攤銷,4096225,19709536
201,11304,113,05,1,,收支餘絀,10379857,11118361
201,11305,113,05,1,410101,公庫撥入數,107261755,531832406
201,11305,113,05,1,4103,罰款及賠償收入,0,805
201,11305,113,05,1,4104,規費收入,0,772
201,11305,113,05,1,4105,財產收益,723900,2178581
201,11305,113,05,1,4108,其他收入,30289,162202
201,11305,113,05,1,510101,繳付公庫數,754189,2342360
201,11305,113,05,1,5102,人事支出,53638145,398186329
201,11305,113,05,1,5103,業務支出,38821993,102101513
201,11305,113,05,1,5104,獎補助支出,298500,600710
201,11305,113,05,1,5105,財產損失,27035,115957
201,11305,113,05,1,5108,折舊、折耗及攤銷,4096225,19709536
201,11305,113,05,1,,收支餘絀,10379857,11118361
201,11306,113,06,1,410101,公庫撥入數,98876377,630708783
201,11306,113,06,1,4103,罰款及賠償收入,0,805
201,11306,113,06,1,4104,規費收入,84,856
201,11306,113,06,1,4105,財產收益,129313,2307894
201,11306,113,06,1,4108,其他收入,308363,470565
201,11306,113,06,1,510101,繳付公庫數,437760,2780120
201,11306,113,06,1,5102,人事支出,52348802,450535131
201,11306,113,06,1,5103,業務支出,40334269,142435782
201,11306,113,06,1,5104,獎補助支出,0,600710
201,11306,113,06,1,5105,財產損失,26216,142173
201,11306,113,06,1,5108,折舊、折耗及攤銷,4243479,23953015
201,11306,113,06,1,,收支餘絀,1923611,13041972
201,11307,113,07,1,410101,公庫撥入數,76036968,706745751
201,11307,113,07,1,4103,罰款及賠償收入,2231,3036
201,11307,113,07,1,4104,規費收入,491,1347
201,11307,113,07,1,4105,財產收益,145212,2453106
201,11307,113,07,1,4108,其他收入,25106,495671
201,11307,113,07,1,510101,繳付公庫數,173040,2953160
201,11307,113,07,1,5102,人事支出,51303062,501838193
201,11307,113,07,1,5103,業務支出,25882256,168318038
201,11307,113,07,1,5104,獎補助支出,4230,604940
201,11307,113,07,1,5105,財產損失,50072,192245
201,11307,113,07,1,5108,折舊、折耗及攤銷,4247517,28200532
201,11307,113,07,1,,收支餘絀,-5450169,7591803
201,11308,113,08,1,410101,公庫撥入數,97183645,803929396
201,11308,113,08,1,4103,罰款及賠償收入,0,3036
201,11308,113,08,1,4104,規費收入,0,1347
201,11308,113,08,1,4105,財產收益,317628,2770734
201,11308,113,08,1,4108,其他收入,46069,541740
201,11308,113,08,1,510101,繳付公庫數,363697,3316857
201,11308,113,08,1,5102,人事支出,49534071,551372264
201,11308,113,08,1,5103,業務支出,27797566,196115604
201,11308,113,08,1,5104,獎補助支出,0,604940
201,11308,113,08,1,5105,財產損失,-2140,190105
201,11308,113,08,1,5108,折舊、折耗及攤銷,4133826,32334358
201,11308,113,08,1,,收支餘絀,15720322,23312125
201,11309,113,09,1,410101,公庫撥入數,90750364,894679760
201,11309,113,09,1,4103,罰款及賠償收入,0,3036
201,11309,113,09,1,4104,規費收入,1354,2701
201,11309,113,09,1,4105,財產收益,84600,2855334
201,11309,113,09,1,4108,其他收入,22436,564176
201,11309,113,09,1,510101,繳付公庫數,108390,3425247
201,11309,113,09,1,5102,人事支出,53504268,604876532
201,11309,113,09,1,5103,業務支出,35288117,231403721
201,11309,113,09,1,5104,獎補助支出,318664,923604
201,11309,113,09,1,5105,財產損失,90806,280911
201,11309,113,09,1,5108,折舊、折耗及攤銷,4299370,36633728
201,11309,113,09,1,,收支餘絀,-2750861,20561264
201,11310,113,10,1,410101,公庫撥入數,89929374,984609134
201,11310,113,10,1,4103,罰款及賠償收入,0,3036
201,11310,113,10,1,4104,規費收入,110,2811
201,11310,113,10,1,4105,財產收益,104612,2959946
201,11310,113,10,1,4108,其他收入,52808,616984
201,11310,113,10,1,510101,繳付公庫數,157530,3582777
201,11310,113,10,1,5102,人事支出,50984471,655861003
201,11310,113,10,1,5103,業務支出,32680415,264084136
201,11310,113,10,1,5104,獎補助支出,0,923604
201,11310,113,10,1,5105,財產損失,195,281106
201,11310,113,10,1,5108,折舊、折耗及攤銷,4315461,40949189
201,11310,113,10,1,,收支餘絀,1948832,22510096
201,11311,113,11,1,410101,公庫撥入數,77676763,1062285897
201,11311,113,11,1,4103,罰款及賠償收入,6000,9036
201,11311,113,11,1,4104,規費收入,0,2811
201,11311,113,11,1,4105,財產收益,-108982,2850964
201,11311,113,11,1,4108,其他收入,1095170,1712154
201,11311,113,11,1,510101,繳付公庫數,992188,4574965
201,11311,113,11,1,5102,人事支出,48363559,704224562
201,11311,113,11,1,5103,業務支出,29383906,293468042
201,11311,113,11,1,5104,獎補助支出,20945,944549
201,11311,113,11,1,5105,財產損失,60206,341312
201,11311,113,11,1,5108,折舊、折耗及攤銷,4172632,45121821
201,11311,113,11,1,,收支餘絀,-4324485,18185611
201,11312,113,12,1,410101,公庫撥入數,122568778,1184854675
201,11312,113,12,1,4103,罰款及賠償收入,10600,19636
201,11312,113,12,1,4104,規費收入,124,2935
201,11312,113,12,1,4105,財產收益,84300,2935264
201,11312,113,12,1,4108,其他收入,83547,1795701
201,11312,113,12,1,510101,繳付公庫數,178571,4753536
201,11312,113,12,1,5102,人事支出,37104722,741329284
201,11312,113,12,1,5103,業務支出,70429986,363898028
201,11312,113,12,1,5104,獎補助支出,0,944549
201,11312,113,12,1,5105,財產損失,4058,345370
201,11312,113,12,1,5108,折舊、折耗及攤銷,4159979,49281800
201,11312,113,12,1,,收支餘絀,10870033,29055644
201,110,110,12,收入,1007166511
201,110,110,12,公庫撥入數,1003981886
201,110,110,12,罰款及賠償收入,457728
201,110,110,12,規費收入,1076
201,110,110,12,財產收益,2356196
201,110,110,12,其他收入,369625
201,110,110,12,支出,1010050769
201,110,110,12,繳付公庫數,3184625
201,110,110,12,人事支出,690006992
201,110,110,12,業務支出,268006446
201,110,110,12,獎補助支出,1098869
201,110,110,12,財產損失,470429
201,110,110,12,折舊、折耗及攤銷,47283408
201,110,110,12,收支餘絀,-2884258
201,111,111,12,收入,"1,019,229,179","1,007,166,511","12,062,668"
201,111,111,12,公庫撥入數,"1,015,071,106","1,003,981,886","11,089,220"
201,111,111,12,罰款及賠償收入,"715,122","457,728","257,394"
201,111,111,12,規費收入,"1,553","1,076",477
201,111,111,12,財產收益,"2,172,704","2,356,196","-183,492"
201,111,111,12,其他收入,"1,268,694","369,625","899,069"
201,111,111,12,支出,"1,011,515,478","1,010,050,769","1,464,709"
201,111,111,12,繳付公庫數,"4,158,073","3,184,625","973,448"
201,111,111,12,人事支出,"715,613,577","690,006,992","25,606,585"
201,111,111,12,業務支出,"247,531,172","268,006,446","-20,475,274"
201,111,111,12,獎補助支出,"1,079,300","1,098,869","-19,569"
201,111,111,12,財產損失,"188,263","470,429","-282,166"
201,111,111,12,折舊、折耗及攤銷,"42,945,093","47,283,408","-4,338,315"
201,111,111,12,收支餘絀,"7,713,701","-2,884,258","10,597,959"
201,112,112,12,收入,"1,118,659,515","1,019,229,179","99,430,336"
201,112,112,12,公庫撥入數,"1,115,850,971","1,015,071,106","100,779,865"
201,112,112,12,罰款及賠償收入,"21,805","715,122","-693,317"
201,112,112,12,規費收入,682,"1,553",-871
201,112,112,12,財產收益,"2,291,206","2,172,704","118,502"
201,112,112,12,其他收入,"494,851","1,268,694","-773,843"
201,112,112,12,支出,"1,079,910,725","1,011,515,478","68,395,247"
201,112,112,12,繳付公庫數,"2,808,544","4,158,073","-1,349,529"
201,112,112,12,人事支出,"734,433,687","715,613,577","18,820,110"
201,112,112,12,業務支出,"298,602,565","247,531,172","51,071,393"
201,112,112,12,獎補助支出,"941,100","1,079,300","-138,200"
201,112,112,12,財產損失,"646,892","188,263","458,629"
201,112,112,12,折舊、折耗及攤銷,"42,477,937","42,945,093","-467,156"
201,112,112,12,收支餘絀,"38,748,790","7,713,701","31,035,089"
240,10902,109,02,1,410101,公庫撥入數,648092412,2139951793
240,10902,109,02,1,4103,罰款及賠償收入,20992,2169998
240,10902,109,02,1,4105,財產收益,315601,331451
240,10902,109,02,1,4108,其他收入,10160052,24480396
240,10902,109,02,1,510101,繳付公庫數,10496645,26981845
240,10902,109,02,1,5102,人事支出,176530438,713997401
240,10902,109,02,1,5103,業務支出,333481514,765413577
240,10902,109,02,1,5104,獎補助支出,504519127,530684497
240,10902,109,02,1,5105,財產損失,835080,4652542
240,10902,109,02,1,5108,折舊、折耗及攤銷,137786691,276842329
240,10902,109,02,1,,收支餘絀,-505060438,-151638553
240,10903,109,03,1,410101,公庫撥入數,781363076,2921314869
240,10903,109,03,1,4103,罰款及賠償收入,86400,2256398
240,10903,109,03,1,4105,財產收益,787673,1119124
240,10903,109,03,1,4108,其他收入,9663483,34143879
240,10903,109,03,1,510101,繳付公庫數,10537556,37519401
240,10903,109,03,1,5102,人事支出,206660428,920657829
240,10903,109,03,1,5103,業務支出,363505515,1128919092
240,10903,109,03,1,5104,獎補助支出,29904509,560589006
240,10903,109,03,1,5105,財產損失,0,4652542
240,10903,109,03,1,5108,折舊、折耗及攤銷,265532582,542374911
240,10903,109,03,1,,收支餘絀,-84239958,-235878511
240,10904,109,04,1,410101,公庫撥入數,782818604,3704133473
240,10904,109,04,1,4103,罰款及賠償收入,54940,2311338
240,10904,109,04,1,4105,財產收益,100232,1219356
240,10904,109,04,1,4108,其他收入,10269922,44413801
240,10904,109,04,1,510101,繳付公庫數,10425094,47944495
240,10904,109,04,1,5102,人事支出,186221611,1106879440
240,10904,109,04,1,5103,業務支出,378596276,1507515368
240,10904,109,04,1,5104,獎補助支出,49565827,610154833
240,10904,109,04,1,5105,財產損失,1696623,6349165
240,10904,109,04,1,5108,折舊、折耗及攤銷,137741558,680116469
240,10904,109,04,1,,收支餘絀,28996709,-206881802
240,10905,109,05,1,410101,公庫撥入數,836135129,4540268602
240,10905,109,05,1,4103,罰款及賠償收入,100445,2411783
240,10905,109,05,1,4105,財產收益,17000,1236356
240,10905,109,05,1,4108,其他收入,11197068,55610869
240,10905,109,05,1,510101,繳付公庫數,12237504,60181999
240,10905,109,05,1,5102,人事支出,184612786,1291492226
240,10905,109,05,1,5103,業務支出,371556468,1879071836
240,10905,109,05,1,5104,獎補助支出,127428440,737583273
240,10905,109,05,1,5105,財產損失,4377223,10726388
240,10905,109,05,1,5108,折舊、折耗及攤銷,137414676,817531145
240,10905,109,05,1,,收支餘絀,9822545,-197059257
240,10906,109,06,1,410101,公庫撥入數,771393333,5311661935
240,10906,109,06,1,4103,罰款及賠償收入,5360,2417143
240,10906,109,06,1,4105,財產收益,339286,1575642
240,10906,109,06,1,4108,其他收入,7849621,63460490
240,10906,109,06,1,510101,繳付公庫數,8194267,68376266
240,10906,109,06,1,5102,人事支出,183194862,1474687088
240,10906,109,06,1,5103,業務支出,365755925,2244827761
240,10906,109,06,1,5104,獎補助支出,26547866,764131139
240,10906,109,06,1,5105,財產損失,621569,11347957
240,10906,109,06,1,5108,折舊、折耗及攤銷,150096255,967627400
240,10906,109,06,1,,收支餘絀,45176856,-151882401
240,10907,109,07,1,410101,公庫撥入數,1425637425,6737299360
240,10907,109,07,1,4103,罰款及賠償收入,62311,2479454
240,10907,109,07,1,4105,財產收益,1330069,2905711
240,10907,109,07,1,4107,捐獻及贈與收入,212749305,212749305
240,10907,109,07,1,4108,其他收入,16168842,79629332
240,10907,109,07,1,510101,繳付公庫數,17561222,85937488
240,10907,109,07,1,5102,人事支出,183360215,1658047303
240,10907,109,07,1,5103,業務支出,407304999,2652132760
240,10907,109,07,1,5104,獎補助支出,509271966,1273403105
240,10907,109,07,1,5105,財產損失,426064,11774021
240,10907,109,07,1,5108,折舊、折耗及攤銷,138308378,1105935778
240,10907,109,07,1,,收支餘絀,399715108,247832707
240,10908,109,08,1,410101,公庫撥入數,847087553,7584386913
240,10908,109,08,1,4103,罰款及賠償收入,13695,2493149
240,10908,109,08,1,4105,財產收益,58051,2963762
240,10908,109,08,1,4107,捐獻及贈與收入,0,212749305
240,10908,109,08,1,4108,其他收入,9655478,89284810
240,10908,109,08,1,510101,繳付公庫數,9727224,95664712
240,10908,109,08,1,5102,人事支出,185198741,1843246044
240,10908,109,08,1,5103,業務支出,376257278,3028390038
240,10908,109,08,1,5104,獎補助支出,25846983,1299250088
240,10908,109,08,1,5105,財產損失,230557,12004578
240,10908,109,08,1,5108,折舊、折耗及攤銷,229936956,1335872734
240,10908,109,08,1,,收支餘絀,29617038,277449745
240,10909,109,09,1,410101,公庫撥入數,812803005,8397189918
240,10909,109,09,1,4103,罰款及賠償收入,103918,2597067
240,10909,109,09,1,4105,財產收益,285429,3249191
240,10909,109,09,1,4107,捐獻及贈與收入,0,212749305
240,10909,109,09,1,4108,其他收入,14385926,103670736
240,10909,109,09,1,510101,繳付公庫數,14775273,110439985
240,10909,109,09,1,5102,人事支出,184532420,2027778464
240,10909,109,09,1,5103,業務支出,424042954,3452432992
240,10909,109,09,1,5104,獎補助支出,26608287,1325858375
240,10909,109,09,1,5105,財產損失,463516,12468094
240,10909,109,09,1,5108,折舊、折耗及攤銷,136889924,1472762658
240,10909,109,09,1,,收支餘絀,40265904,317715649
240,10910,109,10,1,410101,公庫撥入數,966105543,9363295461
240,10910,109,10,1,4103,罰款及賠償收入,816958,3414025
