id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,以前年度轉入數,減免,本月實現數,截至本月止累計實現數,調整數,尚未執行數
201,10606,106,6,,,,01,1102010901-0,收回以前年度歲出,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10606,106,6,,,,,,　　　　　小　計,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10606,106,6,,,,,,"　　　　　合    計",,,"
131,670
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
99,421
0
"
201,10607,106,7,07,,,,1100000000-2,其他收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10607,106,7,,01,,,1102010000-6,總統府,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10607,106,7,,,01,,1102010900-7,雜項收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10607,106,7,,,,01,1102010901-0,收回以前年度歲出,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10607,106,7,,,,,,　　　　　小　計,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10607,106,7,07,,,,1100000000-2,其他收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10607,106,7,,01,,,1102010000-6,總統府,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10607,106,7,,,01,,1102010900-7,雜項收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10607,106,7,,,,01,1102010901-0,收回以前年度歲出,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10607,106,7,,,,,,　　　　　小　計,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10607,106,7,,,,,,"　　　　　合    計",,,"
131,670
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
99,421
0
"
201,10608,106,8,07,,,,1100000000-2,其他收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10608,106,8,,01,,,1102010000-6,總統府,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10608,106,8,,,01,,1102010900-7,雜項收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10608,106,8,,,,01,1102010901-0,收回以前年度歲出,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10608,106,8,,,,,,　　　　　小　計,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10608,106,8,07,,,,1100000000-2,其他收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10608,106,8,,01,,,1102010000-6,總統府,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10608,106,8,,,01,,1102010900-7,雜項收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10608,106,8,,,,01,1102010901-0,收回以前年度歲出,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10608,106,8,,,,,,　　　　　小　計,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10608,106,8,,,,,,"　　　　　合    計",,,"
131,670
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
99,421
0
"
201,10609,106,9,07,,,,1100000000-2,其他收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10609,106,9,,01,,,1102010000-6,總統府,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10609,106,9,,,01,,1102010900-7,雜項收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10609,106,9,,,,01,1102010901-0,收回以前年度歲出,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10609,106,9,,,,,,　　　　　小　計,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10609,106,9,07,,,,1100000000-2,其他收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10609,106,9,,01,,,1102010000-6,總統府,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10609,106,9,,,01,,1102010900-7,雜項收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10609,106,9,,,,01,1102010901-0,收回以前年度歲出,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10609,106,9,,,,,,　　　　　小　計,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10609,106,9,,,,,,"　　　　　合    計",,,"
131,670
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
99,421
0
"
201,10610,106,10,07,,,,1100000000-2,其他收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10610,106,10,,01,,,1102010000-6,總統府,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10610,106,10,,,01,,1102010900-7,雜項收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10610,106,10,,,,01,1102010901-0,收回以前年度歲出,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10610,106,10,,,,,,　　　　　小　計,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10610,106,10,07,,,,1100000000-2,其他收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10610,106,10,,01,,,1102010000-6,總統府,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10610,106,10,,,01,,1102010900-7,雜項收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10610,106,10,,,,01,1102010901-0,收回以前年度歲出,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10610,106,10,,,,,,　　　　　小　計,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10610,106,10,,,,,,"　　　　　合    計",,,"
131,670
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
99,421
0
"
201,10611,106,11,07,,,,1100000000-2,其他收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10611,106,11,,01,,,1102010000-6,總統府,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10611,106,11,,,01,,1102010900-7,雜項收入,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10611,106,11,,,,01,1102010901-0,收回以前年度歲出,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10611,106,11,,,,,,　　　　　小　計,,,"
99,421
0
","
0
0
","
0
0
","
0
0
","
0
0
","
99,421
0
"
201,10611,106,11,07,,,,1100000000-2,其他收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10611,106,11,,01,,,1102010000-6,總統府,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10611,106,11,,,01,,1102010900-7,雜項收入,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10611,106,11,,,,01,1102010901-0,收回以前年度歲出,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10611,106,11,,,,,,　　　　　小　計,,,"
32,249
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
0
0
"
201,10611,106,11,,,,,,"　　　　　合    計",,,"
131,670
0
","
0
0
","
0
0
","
32,249
0
","
0
0
","
99,421
0
"
201,10701,107,1,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10701,107,1,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10701,107,1,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10701,107,1,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10701,107,1,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10701,107,1,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10702,107,2,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10702,107,2,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10702,107,2,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10702,107,2,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10702,107,2,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10702,107,2,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10703,107,3,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10703,107,3,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10703,107,3,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10703,107,3,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10703,107,3,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10703,107,3,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10704,107,4,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10704,107,4,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10704,107,4,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10704,107,4,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10704,107,4,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10704,107,4,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10705,107,5,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10705,107,5,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10705,107,5,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10705,107,5,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10705,107,5,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10705,107,5,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,949,053
0
"
201,10706,107,6,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10706,107,6,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10706,107,6,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10706,107,6,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10706,107,6,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10706,107,6,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10707,107,7,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10707,107,7,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10707,107,7,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10707,107,7,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10707,107,7,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10707,107,7,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10708,107,8,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10708,107,8,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10708,107,8,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10708,107,8,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10708,107,8,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10708,107,8,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10709,107,9,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10709,107,9,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10709,107,9,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10709,107,9,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10709,107,9,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10709,107,9,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10710,107,10,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10710,107,10,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10710,107,10,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10710,107,10,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10710,107,10,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10710,107,10,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10711,107,11,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10711,107,11,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10711,107,11,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10711,107,11,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10711,107,11,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10711,107,11,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10712,107,12,02,,,,0400000000-2,罰款及賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10712,107,12,,01,,,0402010000-6,總統府,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10712,107,12,,,01,,0402010300-0,賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10712,107,12,,,,01,0402010301-2,一般賠償收入,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10712,107,12,,,,,,　　　　　小　計,,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10712,107,12,,,,,,"　　　　　合    計",,,"
1,949,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
1,299,053
0
"
201,10801,108,1,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10801,108,1,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10801,108,1,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10801,108,1,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10801,108,1,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10801,108,1,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10802,108,2,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10802,108,2,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10802,108,2,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10802,108,2,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10802,108,2,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10802,108,2,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10803,108,3,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10803,108,3,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10803,108,3,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10803,108,3,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10803,108,3,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10803,108,3,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10804,108,4,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10804,108,4,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10804,108,4,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10804,108,4,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10804,108,4,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10804,108,4,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10805,108,5,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10805,108,5,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10805,108,5,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10805,108,5,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10805,108,5,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10805,108,5,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10806,108,6,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10806,108,6,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10806,108,6,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10806,108,6,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10806,108,6,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10806,108,6,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,299,053
0
"
201,10807,108,7,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10807,108,7,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10807,108,7,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10807,108,7,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10807,108,7,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10807,108,7,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
650,000
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10808,108,8,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10808,108,8,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10808,108,8,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10808,108,8,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10808,108,8,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10808,108,8,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10809,108,9,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10809,108,9,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10809,108,9,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10809,108,9,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10809,108,9,,,,,,　　　　　小　計,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10809,108,9,,,,,,"　　　　　合    計",,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10810,108,10,02,,,,0400000000-2,罰款及賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10810,108,10,,01,,,0402010000-6,總統府,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10810,108,10,,,01,,0402010300-0,賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
201,10810,108,10,,,,01,0402010301-2,一般賠償收入,,,"
1,299,053
0
","
0
0
","
0
0
","
650,000
0
","
0
0
","
649,053
0
"
