id,time,會計年度,月份,基金別,會計分類,使用機關別,科目分類,會計科目編號,會計科目名稱,金額
2001,10708,107,08,1,1,2,1,110701,暫付款,5541466
2001,10708,107,08,1,1,2,1,110901,預付款,551069487
2001,10708,107,08,1,1,2,1,111001,預付其他基金款,518499420
2001,10708,107,08,1,1,2,1,111101,預付其他政府款,81723231
2001,10708,107,08,1,1,2,1,111201,存出保證金,79390
2001,10708,107,08,1,1,2,,1903,保證品,55191636
2001,10708,107,08,1,1,2,,1904,債權憑證,2
2001,10708,107,08,1,1,2,2,210301,應付帳款,25172734
2001,10708,107,08,1,1,2,2,210399,其他應付款,33549333
2001,10708,107,08,1,1,2,2,210401,應付其他基金款,584697
2001,10708,107,08,1,1,2,2,211201,存入保證金,47068472
2001,10708,107,08,1,1,2,2,211301,應付代收款,60640790
2001,10708,107,08,1,1,2,2,211401,應付保管款,113454070
2001,10708,107,08,1,1,2,3,310101,資產負債淨額,1161032140
2001,10709,107,09,1,1,2,1,110103,專戶存款,218416675
2001,10709,107,09,1,1,2,1,110104,零用金,850000
2001,10709,107,09,1,1,2,1,110303,應收帳款,28962253
2001,10709,107,09,1,1,2,1,110398,其他應收款,39155123
2001,10709,107,09,1,1,2,1,110701,暫付款,4147492
2001,10709,107,09,1,1,2,1,110901,預付款,552069150
2001,10709,107,09,1,1,2,1,111001,預付其他基金款,517831522
2001,10709,107,09,1,1,2,1,111101,預付其他政府款,78839231
2001,10709,107,09,1,1,2,1,111201,存出保證金,79390
2001,10709,107,09,1,1,2,,1903,保證品,55152364
2001,10709,107,09,1,1,2,,1904,債權憑證,2
2001,10709,107,09,1,1,2,2,210301,應付帳款,25172734
2001,10709,107,09,1,1,2,2,210399,其他應付款,27649333
2001,10709,107,09,1,1,2,2,210401,應付其他基金款,584697
2001,10709,107,09,1,1,2,2,211201,存入保證金,48206009
2001,10709,107,09,1,1,2,2,211301,應付代收款,61450267
2001,10709,107,09,1,1,2,2,211401,應付保管款,112907891
2001,10709,107,09,1,1,2,3,310101,資產負債淨額,1164379905
2001,10710,107,10,1,1,2,1,110103,專戶存款,215329684
2001,10710,107,10,1,1,2,1,110104,零用金,850000
2001,10710,107,10,1,1,2,1,110303,應收帳款,28962253
2001,10710,107,10,1,1,2,1,110398,其他應收款,39155123
2001,10710,107,10,1,1,2,1,110701,暫付款,9543023
2001,10710,107,10,1,1,2,1,110901,預付款,507455797
2001,10710,107,10,1,1,2,1,111001,預付其他基金款,479690128
2001,10710,107,10,1,1,2,1,111101,預付其他政府款,71717973
2001,10710,107,10,1,1,2,1,111201,存出保證金,78990
2001,10710,107,10,1,1,2,,1903,保證品,53550337
2001,10710,107,10,1,1,2,,1904,債權憑證,2
2001,10710,107,10,1,1,2,2,210301,應付帳款,25172734
2001,10710,107,10,1,1,2,2,210399,其他應付款,25544333
2001,10710,107,10,1,1,2,2,210401,應付其他基金款,584697
2001,10710,107,10,1,1,2,2,211201,存入保證金,48896039
2001,10710,107,10,1,1,2,2,211301,應付代收款,57886230
2001,10710,107,10,1,1,2,2,211401,應付保管款,118090438
2001,10710,107,10,1,1,2,3,310101,資產負債淨額,1076608500
2001,10711,107,11,1,1,2,1,110103,專戶存款,220892611
2001,10711,107,11,1,1,2,1,110104,零用金,850000
2001,10711,107,11,1,1,2,1,110303,應收帳款,28962253
2001,10711,107,11,1,1,2,1,110398,其他應收款,39141326
2001,10711,107,11,1,1,2,1,110701,暫付款,6969075
2001,10711,107,11,1,1,2,1,110901,預付款,412372171
2001,10711,107,11,1,1,2,1,111001,預付其他基金款,461851724
2001,10711,107,11,1,1,2,1,111101,預付其他政府款,55645175
2001,10711,107,11,1,1,2,1,111201,存出保證金,78990
2001,10711,107,11,1,1,2,,1903,保證品,54155337
2001,10711,107,11,1,1,2,,1904,債權憑證,2
2001,10711,107,11,1,1,2,2,210301,應付帳款,25172734
2001,10711,107,11,1,1,2,2,210399,其他應付款,23544333
2001,10711,107,11,1,1,2,2,210401,應付其他基金款,584697
2001,10711,107,11,1,1,2,2,211201,存入保證金,52909170
2001,10711,107,11,1,1,2,2,211301,應付代收款,56557540
2001,10711,107,11,1,1,2,2,211401,應付保管款,118381179
2001,10711,107,11,1,1,2,3,310101,資產負債淨額,949613672
2001,10712,107,12,1,1,2,1,110103,專戶存款,66130
2001,10712,107,12,1,1,2,2,211201,存入保證金,12084
2001,10712,107,12,1,1,2,2,211301,應付代收款,54046
2001,10712,107,12,1,1,2,3,310101,資產負債淨額,0
2001,10801,108,01,1,1,2,1,110103,專戶存款,227093985
2001,10801,108,01,1,1,2,1,110104,零用金,850000
2001,10801,108,01,1,1,2,1,110303,應收帳款,26683775
2001,10801,108,01,1,1,2,1,110398,其他應收款,40188783
2001,10801,108,01,1,1,2,1,110701,暫付款,49816663
2001,10801,108,01,1,1,2,1,110901,預付款,240702876
2001,10801,108,01,1,1,2,1,111001,預付其他基金款,165135363
2001,10801,108,01,1,1,2,1,111101,預付其他政府款,12786722
2001,10801,108,01,1,1,2,1,111201,存出保證金,29990
2001,10801,108,01,1,1,2,,1903,保證品,66085443
2001,10801,108,01,1,1,2,,1904,債權憑證,2
2001,10801,108,01,1,1,2,2,210301,應付帳款,7150000
2001,10801,108,01,1,1,2,2,210399,其他應付款,3550000
2001,10801,108,01,1,1,2,2,210401,應付其他基金款,500000
2001,10801,108,01,1,1,2,2,210501,應付其他政府款,90587834
2001,10801,108,01,1,1,2,2,211201,存入保證金,58824611
2001,10801,108,01,1,1,2,2,211301,應付代收款,94107273
2001,10801,108,01,1,1,2,2,211401,應付保管款,123978764
2001,10801,108,01,1,1,2,3,310101,資產負債淨額,384589675
2001,10802,108,02,1,1,2,1,110103,專戶存款,224415712
2001,10802,108,02,1,1,2,1,110104,零用金,850000
2001,10802,108,02,1,1,2,1,110303,應收帳款,26683775
2001,10802,108,02,1,1,2,1,110398,其他應收款,40188783
2001,10802,108,02,1,1,2,1,110701,暫付款,49841968
2001,10802,108,02,1,1,2,1,110901,預付款,289521040
2001,10802,108,02,1,1,2,1,111001,預付其他基金款,173015363
2001,10802,108,02,1,1,2,1,111101,預付其他政府款,12786722
2001,10802,108,02,1,1,2,1,111201,存出保證金,29990
2001,10802,108,02,1,1,2,,1903,保證品,43992442
2001,10802,108,02,1,1,2,,1904,債權憑證,2
2001,10802,108,02,1,1,2,2,210301,應付帳款,7150000
2001,10802,108,02,1,1,2,2,210399,其他應付款,3550000
2001,10802,108,02,1,1,2,2,210401,應付其他基金款,500000
2001,10802,108,02,1,1,2,2,210501,應付其他政府款,90587834
2001,10802,108,02,1,1,2,2,211201,存入保證金,56775552
2001,10802,108,02,1,1,2,2,211301,應付代收款,96465683
2001,10802,108,02,1,1,2,2,211401,應付保管款,121016445
2001,10802,108,02,1,1,2,3,310101,資產負債淨額,441287839
2001,10803,108,03,1,1,2,1,110103,專戶存款,228688501
2001,10803,108,03,1,1,2,1,110104,零用金,850000
2001,10803,108,03,1,1,2,1,110303,應收帳款,15396275
2001,10803,108,03,1,1,2,1,110398,其他應收款,40852371
2001,10803,108,03,1,1,2,1,110701,暫付款,52337179
2001,10803,108,03,1,1,2,1,110901,預付款,396075413
2001,10803,108,03,1,1,2,1,111001,預付其他基金款,154024371
2001,10803,108,03,1,1,2,1,111101,預付其他政府款,12786722
2001,10803,108,03,1,1,2,1,111201,存出保證金,29990
2001,10803,108,03,1,1,2,,1903,保證品,37903325
2001,10803,108,03,1,1,2,,1904,債權憑證,2
2001,10803,108,03,1,1,2,2,210301,應付帳款,4846182
2001,10803,108,03,1,1,2,2,210399,其他應付款,3550000
2001,10803,108,03,1,1,2,2,210401,應付其他基金款,500000
2001,10803,108,03,1,1,2,2,210501,應付其他政府款,90587834
2001,10803,108,03,1,1,2,2,211201,存入保證金,55953985
2001,10803,108,03,1,1,2,2,211301,應付代收款,104967186
2001,10803,108,03,1,1,2,2,211401,應付保管款,120104509
2001,10803,108,03,1,1,2,3,310101,資產負債淨額,520531126
2001,10804,108,04,1,1,2,1,110103,專戶存款,242293705
2001,10804,108,04,1,1,2,1,110104,零用金,850000
2001,10804,108,04,1,1,2,1,110303,應收帳款,17111325
2001,10804,108,04,1,1,2,1,110398,其他應收款,40727551
2001,10804,108,04,1,1,2,1,110701,暫付款,51876714
2001,10804,108,04,1,1,2,1,110901,預付款,426541013
2001,10804,108,04,1,1,2,1,111001,預付其他基金款,144144371
2001,10804,108,04,1,1,2,1,111101,預付其他政府款,12786722
2001,10804,108,04,1,1,2,1,111201,存出保證金,29990
2001,10804,108,04,1,1,2,,1903,保證品,37903325
2001,10804,108,04,1,1,2,,1904,債權憑證,2
2001,10804,108,04,1,1,2,2,210301,應付帳款,4846182
2001,10804,108,04,1,1,2,2,210399,其他應付款,3550000
2001,10804,108,04,1,1,2,2,210401,應付其他基金款,500000
2001,10804,108,04,1,1,2,2,210501,應付其他政府款,90587834
2001,10804,108,04,1,1,2,2,210701,暫收款,40831
2001,10804,108,04,1,1,2,2,211201,存入保證金,53576075
2001,10804,108,04,1,1,2,2,211301,應付代收款,106891987
2001,10804,108,04,1,1,2,2,211401,應付保管款,133661526
2001,10804,108,04,1,1,2,3,310101,資產負債淨額,542706956
2001,10805,108,05,1,1,2,1,110103,專戶存款,278949850
2001,10805,108,05,1,1,2,1,110104,零用金,850000
2001,10805,108,05,1,1,2,1,110303,應收帳款,17711124
2001,10805,108,05,1,1,2,1,110398,其他應收款,40730891
2001,10805,108,05,1,1,2,1,110701,暫付款,3195834
2001,10805,108,05,1,1,2,1,110901,預付款,453610243
2001,10805,108,05,1,1,2,1,111001,預付其他基金款,144144371
2001,10805,108,05,1,1,2,1,111101,預付其他政府款,10619522
2001,10805,108,05,1,1,2,1,111201,存出保證金,29990
2001,10805,108,05,1,1,2,,1903,保證品,36723793
2001,10805,108,05,1,1,2,,1904,債權憑證,2
2001,10805,108,05,1,1,2,2,210301,應付帳款,4846182
2001,10805,108,05,1,1,2,2,210399,其他應付款,3550000
2001,10805,108,05,1,1,2,2,210401,應付其他基金款,500000
2001,10805,108,05,1,1,2,2,210501,應付其他政府款,90587834
2001,10805,108,05,1,1,2,2,211201,存入保證金,53395395
2001,10805,108,05,1,1,2,2,211301,應付代收款,95431634
2001,10805,108,05,1,1,2,2,211401,應付保管款,133318655
2001,10805,108,05,1,1,2,3,310101,資產負債淨額,568212125
2001,10806,108,06,1,1,2,1,110103,專戶存款,278705079
2001,10806,108,06,1,1,2,1,110104,零用金,850000
2001,10806,108,06,1,1,2,1,110303,應收帳款,17711124
2001,10806,108,06,1,1,2,1,110398,其他應收款,40730891
2001,10806,108,06,1,1,2,1,110701,暫付款,3263000
2001,10806,108,06,1,1,2,1,110901,預付款,477784758
2001,10806,108,06,1,1,2,1,111001,預付其他基金款,144144371
2001,10806,108,06,1,1,2,1,111101,預付其他政府款,10619522
2001,10806,108,06,1,1,2,1,111201,存出保證金,29990
2001,10806,108,06,1,1,2,,1903,保證品,40925793
2001,10806,108,06,1,1,2,,1904,債權憑證,2
2001,10806,108,06,1,1,2,2,210301,應付帳款,4846182
2001,10806,108,06,1,1,2,2,210399,其他應付款,3550000
2001,10806,108,06,1,1,2,2,210401,應付其他基金款,500000
2001,10806,108,06,1,1,2,2,210501,應付其他政府款,90587834
2001,10806,108,06,1,1,2,2,211201,存入保證金,53280381
2001,10806,108,06,1,1,2,2,211301,應付代收款,93575242
2001,10806,108,06,1,1,2,2,211401,應付保管款,135112456
2001,10806,108,06,1,1,2,3,310101,資產負債淨額,592386640
2001,10807,108,07,1,1,2,1,110103,專戶存款,290925075
2001,10807,108,07,1,1,2,1,110104,零用金,850000
2001,10807,108,07,1,1,2,1,110303,應收帳款,17711124
2001,10807,108,07,1,1,2,1,110398,其他應收款,39816150
2001,10807,108,07,1,1,2,1,110701,暫付款,3178000
2001,10807,108,07,1,1,2,1,110901,預付款,547888930
2001,10807,108,07,1,1,2,1,111001,預付其他基金款,419908584
2001,10807,108,07,1,1,2,1,111101,預付其他政府款,58022534
2001,10807,108,07,1,1,2,1,111201,存出保證金,29990
2001,10807,108,07,1,1,2,,1903,保證品,40925793
2001,10807,108,07,1,1,2,,1904,債權憑證,2
2001,10807,108,07,1,1,2,2,210301,應付帳款,4846182
2001,10807,108,07,1,1,2,2,210399,其他應付款,3550000
2001,10807,108,07,1,1,2,2,210401,應付其他基金款,500000
2001,10807,108,07,1,1,2,2,210501,應付其他政府款,90587834
2001,10807,108,07,1,1,2,2,211201,存入保證金,58701888
2001,10807,108,07,1,1,2,2,211301,應付代收款,87237820
2001,10807,108,07,1,1,2,2,211401,應付保管款,148163367
2001,10807,108,07,1,1,2,3,310101,資產負債淨額,984743296
2001,10808,108,08,1,1,2,1,110103,專戶存款,285763514
2001,10808,108,08,1,1,2,1,110104,零用金,600000
2001,10808,108,08,1,1,2,1,110303,應收帳款,17711124
2001,10808,108,08,1,1,2,1,110398,其他應收款,674824
2001,10808,108,08,1,1,2,1,110701,暫付款,3597497
2001,10808,108,08,1,1,2,1,110901,預付款,560670543
2001,10808,108,08,1,1,2,1,111001,預付其他基金款,384529688
2001,10808,108,08,1,1,2,1,111101,預付其他政府款,56746904
2001,10808,108,08,1,1,2,1,111201,存出保證金,29990
2001,10808,108,08,1,1,2,,1903,保證品,40925793
2001,10808,108,08,1,1,2,,1904,債權憑證,3
2001,10808,108,08,1,1,2,2,210301,應付帳款,4846182
2001,10808,108,08,1,1,2,2,210399,其他應付款,3550000
2001,10808,108,08,1,1,2,2,210401,應付其他基金款,500000
2001,10808,108,08,1,1,2,2,210501,應付其他政府款,90587834
2001,10808,108,08,1,1,2,2,211201,存入保證金,59193691
2001,10808,108,08,1,1,2,2,211301,應付代收款,81778268
2001,10808,108,08,1,1,2,2,211401,應付保管款,148389052
2001,10808,108,08,1,1,2,3,310101,資產負債淨額,921479057
2001,10809,108,09,1,1,2,1,110103,專戶存款,201128957
2001,10809,108,09,1,1,2,1,110104,零用金,600000
2001,10809,108,09,1,1,2,1,110303,應收帳款,17711124
2001,10809,108,09,1,1,2,1,110398,其他應收款,674824
2001,10809,108,09,1,1,2,1,110701,暫付款,2696154
2001,10809,108,09,1,1,2,1,110901,預付款,563244716
2001,10809,108,09,1,1,2,1,111001,預付其他基金款,376553279
2001,10809,108,09,1,1,2,1,111101,預付其他政府款,56746904
2001,10809,108,09,1,1,2,1,111201,存出保證金,29990
2001,10809,108,09,1,1,2,,1903,保證品,40735936
2001,10809,108,09,1,1,2,,1904,債權憑證,3
2001,10809,108,09,1,1,2,2,210301,應付帳款,4846182
2001,10809,108,09,1,1,2,2,210399,其他應付款,3550000
2001,10809,108,09,1,1,2,2,210401,應付其他基金款,500000
2001,10809,108,09,1,1,2,2,210501,應付其他政府款,90587834
2001,10809,108,09,1,1,2,2,211201,存入保證金,58149407
2001,10809,108,09,1,1,2,2,211301,應付代收款,67123056
2001,10809,108,09,1,1,2,2,211401,應付保管款,78552648
2001,10809,108,09,1,1,2,3,310101,資產負債淨額,916076821
2001,10810,108,10,1,1,2,1,110103,專戶存款,209358534
2001,10810,108,10,1,1,2,1,110104,零用金,600000
2001,10810,108,10,1,1,2,1,110303,應收帳款,17711124
2001,10810,108,10,1,1,2,1,110398,其他應收款,674824
2001,10810,108,10,1,1,2,1,110701,暫付款,1721600
2001,10810,108,10,1,1,2,1,110901,預付款,617704620
2001,10810,108,10,1,1,2,1,111001,預付其他基金款,328879113
2001,10810,108,10,1,1,2,1,111101,預付其他政府款,56743971
2001,10810,108,10,1,1,2,1,111201,存出保證金,29990
2001,10810,108,10,1,1,2,,1903,保證品,21772936
2001,10810,108,10,1,1,2,,1904,債權憑證,3
2001,10810,108,10,1,1,2,2,210301,應付帳款,4846182
2001,10810,108,10,1,1,2,2,210399,其他應付款,2150000
2001,10810,108,10,1,1,2,2,210401,應付其他基金款,500000
2001,10810,108,10,1,1,2,2,210501,應付其他政府款,90587834
2001,10810,108,10,1,1,2,2,211201,存入保證金,58281940
2001,10810,108,10,1,1,2,2,211301,應付代收款,52246761
2001,10810,108,10,1,1,2,2,211401,應付保管款,100551433
2001,10810,108,10,1,1,2,3,310101,資產負債淨額,924259626
2001,10811,108,11,1,1,2,1,110103,專戶存款,188330646
2001,10811,108,11,1,1,2,1,110104,零用金,600000
2001,10811,108,11,1,1,2,1,110303,應收帳款,17711124
2001,10811,108,11,1,1,2,1,110398,其他應收款,674824
2001,10811,108,11,1,1,2,1,110701,暫付款,1671600
2001,10811,108,11,1,1,2,1,110901,預付款,596358060
2001,10811,108,11,1,1,2,1,111001,預付其他基金款,322942077
2001,10811,108,11,1,1,2,1,111101,預付其他政府款,54953971
2001,10811,108,11,1,1,2,1,111201,存出保證金,29990
2001,10811,108,11,1,1,2,,1903,保證品,21772936
2001,10811,108,11,1,1,2,,1904,債權憑證,3
2001,10811,108,11,1,1,2,2,210301,應付帳款,3896182
2001,10811,108,11,1,1,2,2,210399,其他應付款,360000
2001,10811,108,11,1,1,2,2,210401,應付其他基金款,500000
2001,10811,108,11,1,1,2,2,210501,應付其他政府款,90587834
2001,10811,108,11,1,1,2,2,211201,存入保證金,39453295
2001,10811,108,11,1,1,2,2,211301,應付代收款,51496154
2001,10811,108,11,1,1,2,2,211401,應付保管款,99052797
2001,10811,108,11,1,1,2,3,310101,資產負債淨額,897926030
2001,10812,108,12,1,1,2,3,310101,資產負債淨額,0
2001,10901,109,01,1,1,2,1,110103,專戶存款,365433028
2001,10901,109,01,1,1,2,1,110104,零用金,600000
2001,10901,109,01,1,1,2,1,110303,應收帳款,28998624
2001,10901,109,01,1,1,2,1,110398,其他應收款,7930858
2001,10901,109,01,1,1,2,1,110901,預付款,291375162
2001,10901,109,01,1,1,2,1,111001,預付其他基金款,129858717
2001,10901,109,01,1,1,2,1,111101,預付其他政府款,5582500
2001,10901,109,01,1,1,2,1,130101,採權益法之投資,248156433005
2001,10901,109,01,1,1,2,1,130102,採權益法之投資評價調整,99143765572
2001,10901,109,01,1,1,2,1,140101,土地,247098175319
2001,10901,109,01,1,1,2,1,140201,土地改良物,427676407
2001,10901,109,01,1,1,2,1,140202,累計折舊─土地改良物,-108848256
2001,10901,109,01,1,1,2,1,140401,房屋建築及設備,62186537111
2001,10901,109,01,1,1,2,1,140402,累計折舊─房屋建築及設備,-6345799628
2001,10901,109,01,1,1,2,1,140501,機械及設備,1049062950
2001,10901,109,01,1,1,2,1,140502,累計折舊─機械及設備,-704290975
2001,10901,109,01,1,1,2,1,140601,交通及運輸設備,45737220
2001,10901,109,01,1,1,2,1,140602,累計折舊─交通及運輸設備,-37173484
2001,10901,109,01,1,1,2,1,140701,雜項設備,395084596
2001,10901,109,01,1,1,2,1,140702,累計折舊─雜項設備,-135832892
2001,10901,109,01,1,1,2,1,141001,收藏品及傳承資產,13476958393
2001,10901,109,01,1,1,2,1,141101,購建中固定資產,291162480
2001,10901,109,01,1,1,2,1,160101,權利,168933
2001,10901,109,01,1,1,2,1,160102,電腦軟體,182459414
2001,10901,109,01,1,1,2,1,180101,暫付款,513222
2001,10901,109,01,1,1,2,1,180201,存出保證金,29990
2001,10901,109,01,1,1,2,,1903,保證品,21852936
2001,10901,109,01,1,1,2,,1904,債權憑證,5
2001,10901,109,01,1,1,2,2,210301,應付帳款,99246409
2001,10901,109,01,1,1,2,2,210302,應付代收款,202892311
2001,10901,109,01,1,1,2,2,210401,應付其他基金款,640000
2001,10901,109,01,1,1,2,2,210501,應付其他政府款,59347000
2001,10901,109,01,1,1,2,2,280301,存入保證金,39330742
2001,10901,109,01,1,1,2,2,280401,應付保管款,123723197
2001,10901,109,01,1,1,2,3,310101,資產負債淨額,665426418607
2001,10902,109,02,1,1,2,1,110103,專戶存款,365670632
2001,10902,109,02,1,1,2,1,110104,零用金,600000
2001,10902,109,02,1,1,2,1,110303,應收帳款,28998624
2001,10902,109,02,1,1,2,1,110398,其他應收款,7930858
2001,10902,109,02,1,1,2,1,110901,預付款,392039958
2001,10902,109,02,1,1,2,1,111001,預付其他基金款,129858717
2001,10902,109,02,1,1,2,1,111101,預付其他政府款,7582500
2001,10902,109,02,1,1,2,1,130101,採權益法之投資,248359799012
2001,10902,109,02,1,1,2,1,130102,採權益法之投資評價調整,99143765572
2001,10902,109,02,1,1,2,1,140101,土地,247098273319
2001,10902,109,02,1,1,2,1,140201,土地改良物,427676407
2001,10902,109,02,1,1,2,1,140202,累計折舊─土地改良物,-108848842
2001,10902,109,02,1,1,2,1,140401,房屋建築及設備,62186537111
2001,10902,109,02,1,1,2,1,140402,累計折舊─房屋建築及設備,-6346115195
2001,10902,109,02,1,1,2,1,140501,機械及設備,1048549871
2001,10902,109,02,1,1,2,1,140502,累計折舊─機械及設備,-717017637
2001,10902,109,02,1,1,2,1,140601,交通及運輸設備,45498615
2001,10902,109,02,1,1,2,1,140602,累計折舊─交通及運輸設備,-37045996
2001,10902,109,02,1,1,2,1,140701,雜項設備,394857608
2001,10902,109,02,1,1,2,1,140702,累計折舊─雜項設備,-136574850
2001,10902,109,02,1,1,2,1,141001,收藏品及傳承資產,13486180733
2001,10902,109,02,1,1,2,1,141101,購建中固定資產,297754378
2001,10902,109,02,1,1,2,1,160101,權利,168475
2001,10902,109,02,1,1,2,1,160102,電腦軟體,188116643
2001,10902,109,02,1,1,2,1,180101,暫付款,472198
2001,10902,109,02,1,1,2,1,180201,存出保證金,29990
2001,10902,109,02,1,1,2,,1903,保證品,13421876
2001,10902,109,02,1,1,2,,1904,債權憑證,5
2001,10902,109,02,1,1,2,2,210301,應付帳款,99246409
2001,10902,109,02,1,1,2,2,210302,應付代收款,216511225
2001,10902,109,02,1,1,2,2,210401,應付其他基金款,640000
2001,10902,109,02,1,1,2,2,210501,應付其他政府款,59347000
2001,10902,109,02,1,1,2,2,280301,存入保證金,30590986
2001,10902,109,02,1,1,2,2,280401,應付保管款,119040619
2001,10902,109,02,1,1,2,3,310101,資產負債淨額,665739382462
2001,10903,109,03,1,1,2,1,110103,專戶存款,366750410
2001,10903,109,03,1,1,2,1,110104,零用金,600000
2001,10903,109,03,1,1,2,1,110303,應收帳款,28998624
2001,10903,109,03,1,1,2,1,110398,其他應收款,7929831
2001,10903,109,03,1,1,2,1,110901,預付款,403556995
2001,10903,109,03,1,1,2,1,111001,預付其他基金款,129858717
2001,10903,109,03,1,1,2,1,111101,預付其他政府款,7582500
2001,10903,109,03,1,1,2,1,130101,採權益法之投資,248938717469
2001,10903,109,03,1,1,2,1,130102,採權益法之投資評價調整,99127700429
2001,10903,109,03,1,1,2,1,140101,土地,247123159134
2001,10903,109,03,1,1,2,1,140201,土地改良物,427676407
2001,10903,109,03,1,1,2,1,140202,累計折舊─土地改良物,-108849428
2001,10903,109,03,1,1,2,1,140401,房屋建築及設備,62192986380
2001,10903,109,03,1,1,2,1,140402,累計折舊─房屋建築及設備,-6346430761
2001,10903,109,03,1,1,2,1,140501,機械及設備,1055407114
2001,10903,109,03,1,1,2,1,140502,累計折舊─機械及設備,-729028128
2001,10903,109,03,1,1,2,1,140601,交通及運輸設備,42692060
2001,10903,109,03,1,1,2,1,140602,累計折舊─交通及運輸設備,-34363829
2001,10903,109,03,1,1,2,1,140701,雜項設備,394915556
2001,10903,109,03,1,1,2,1,140702,累計折舊─雜項設備,-137110242
2001,10903,109,03,1,1,2,1,141001,收藏品及傳承資產,13486180733
2001,10903,109,03,1,1,2,1,141101,購建中固定資產,301125846
2001,10903,109,03,1,1,2,1,160101,權利,168017
2001,10903,109,03,1,1,2,1,160102,電腦軟體,190928057
2001,10903,109,03,1,1,2,1,180101,暫付款,5191189
2001,10903,109,03,1,1,2,1,180201,存出保證金,29990
2001,10903,109,03,1,1,2,,1903,保證品,7883329
2001,10903,109,03,1,1,2,,1904,債權憑證,5
2001,10903,109,03,1,1,2,2,210301,應付帳款,95023739
2001,10903,109,03,1,1,2,2,210302,應付代收款,222638119
2001,10903,109,03,1,1,2,2,210401,應付其他基金款,640000
2001,10903,109,03,1,1,2,2,210501,應付其他政府款,59347000
2001,10903,109,03,1,1,2,2,280301,存入保證金,30078327
2001,10903,109,03,1,1,2,2,280401,應付保管款,119225153
2001,10903,109,03,1,1,2,3,310101,資產負債淨額,666349420732
2001,10904,109,04,1,1,2,1,110103,專戶存款,512070729
2001,10904,109,04,1,1,2,1,110104,零用金,600000
2001,10904,109,04,1,1,2,1,110303,應收帳款,28998624
2001,10904,109,04,1,1,2,1,110398,其他應收款,7905483
2001,10904,109,04,1,1,2,1,110901,預付款,430206086
2001,10904,109,04,1,1,2,1,111001,預付其他基金款,129858717
2001,10904,109,04,1,1,2,1,111101,預付其他政府款,59144527
2001,10904,109,04,1,1,2,1,130101,採權益法之投資,249297275356
2001,10904,109,04,1,1,2,1,130102,採權益法之投資評價調整,99127700429
2001,10904,109,04,1,1,2,1,140101,土地,247123159134
2001,10904,109,04,1,1,2,1,140201,土地改良物,427676407
2001,10904,109,04,1,1,2,1,140202,累計折舊─土地改良物,-108850014
2001,10904,109,04,1,1,2,1,140401,房屋建築及設備,62192986380
2001,10904,109,04,1,1,2,1,140402,累計折舊─房屋建築及設備,-6346788653
2001,10904,109,04,1,1,2,1,140501,機械及設備,1080853048
2001,10904,109,04,1,1,2,1,140502,累計折舊─機械及設備,-740790853
2001,10904,109,04,1,1,2,1,140601,交通及運輸設備,42912916
2001,10904,109,04,1,1,2,1,140602,累計折舊─交通及運輸設備,-34472816
2001,10904,109,04,1,1,2,1,140701,雜項設備,397807345
2001,10904,109,04,1,1,2,1,140702,累計折舊─雜項設備,-137499329
2001,10904,109,04,1,1,2,1,141001,收藏品及傳承資產,13486180733
2001,10904,109,04,1,1,2,1,141101,購建中固定資產,297674300
2001,10904,109,04,1,1,2,1,160101,權利,167559
2001,10904,109,04,1,1,2,1,160102,電腦軟體,192646520
2001,10904,109,04,1,1,2,1,180101,暫付款,27699184
2001,10904,109,04,1,1,2,1,180201,存出保證金,29990
2001,10904,109,04,1,1,2,,1903,保證品,7464901
2001,10904,109,04,1,1,2,,1904,債權憑證,5
2001,10904,109,04,1,1,2,2,210301,應付帳款,92153739
2001,10904,109,04,1,1,2,2,210302,應付代收款,360699618
2001,10904,109,04,1,1,2,2,210401,應付其他基金款,640000
2001,10904,109,04,1,1,2,2,210501,應付其他政府款,59347000
2001,10904,109,04,1,1,2,2,280301,存入保證金,30956527
2001,10904,109,04,1,1,2,2,280401,應付保管款,148113768
2001,10904,109,04,1,1,2,3,310101,資產負債淨額,666803241150
2001,10905,109,05,1,1,2,1,110103,專戶存款,503527801
2001,10905,109,05,1,1,2,1,110104,零用金,600000
2001,10905,109,05,1,1,2,1,110303,應收帳款,28998624
2001,10905,109,05,1,1,2,1,110398,其他應收款,7905483
2001,10905,109,05,1,1,2,1,110901,預付款,430591876
2001,10905,109,05,1,1,2,1,111001,預付其他基金款,129858717
2001,10905,109,05,1,1,2,1,111101,預付其他政府款,55775337
2001,10905,109,05,1,1,2,1,130101,採權益法之投資,249402160137
2001,10905,109,05,1,1,2,1,130102,採權益法之投資評價調整,99127700429
2001,10905,109,05,1,1,2,1,140101,土地,244174994603
2001,10905,109,05,1,1,2,1,140201,土地改良物,414321936
2001,10905,109,05,1,1,2,1,140202,累計折舊─土地改良物,-111230579
2001,10905,109,05,1,1,2,1,140401,房屋建築及設備,59951604932
2001,10905,109,05,1,1,2,1,140402,累計折舊─房屋建築及設備,-6791488172
2001,10905,109,05,1,1,2,1,140501,機械及設備,1012413163
2001,10905,109,05,1,1,2,1,140502,累計折舊─機械及設備,-754342760
2001,10905,109,05,1,1,2,1,140601,交通及運輸設備,40638034
2001,10905,109,05,1,1,2,1,140602,累計折舊─交通及運輸設備,-34597750
2001,10905,109,05,1,1,2,1,140701,雜項設備,176613435
