id,time,m33_fiscalyear,m33_reportno,m33_level1,m33_level2,m33_level3,m33_level4,m33_objectname,m33_objectno,m33_detailid,br_fiscalyear,br_fundkind,br_budgetkind,br_specialbudgetno,br_agenno,br_agentype,br_budgetstate,br_objectno,br_holds1,br_area1,br_bookvalue1,br_amtyear1,br_holds2,br_area2,br_amtyear2,br_holds3,br_area3,br_deposit,br_rental,br_amtyear3,br_area4,br_deposit4,br_rental4,br_amtyear4,br_versiondate,br_text
240,105,105,"辦公房舍      ",003,,,,其他　　,07321000,0,105,1,1,,02040,C,"1         ","07321000  ",84,19745.88,41711000.00,474000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,19745.88,0.00,0.00,474000.00,,
240,106,106,"辦公房舍      ",001,,,,辦公房屋,07320100,0,106,1,1,,02040,C,"2         ","07320100  ",70,405542.14,8412989000.00,85393000.00,,0.00,0.00,1,83.06,0.00,250000.00,0.00,405625.20,0.00,250000.00,85393000.00,,
240,106,106,"辦公房舍      ",002,,,,機關宿舍,07320200,1,106,1,1,,02040,C,"2         ","07320200  ",273,68244.72,1194345000.00,12123000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,68244.72,0.00,0.00,12123000.00,,
240,106,106,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,106,1,1,,02040,C,"2         ","07320201  ",1,518.93,1302000.00,13000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,518.93,0.00,0.00,13000.00,,
240,106,106,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,106,1,1,,02040,C,"2         ","07320202  ",54,3765.80,65436000.00,664000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3765.80,0.00,0.00,664000.00,,
240,106,106,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,106,1,1,,02040,C,"2         ","07320203  ",218,63959.99,1127607000.00,11446000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,63959.99,0.00,0.00,11446000.00,,
240,106,106,"辦公房舍      ",003,,,,其他　　,07321000,0,106,1,1,,02040,C,"2         ","07321000  ",84,19745.88,41711000.00,423000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,19745.88,0.00,0.00,423000.00,,
240,107,107,"辦公房舍      ",001,,,,辦公房屋,07320100,0,107,1,1,,02040,C,"1         ","07320100  ",60,382513.09,8534992000.00,75338000.00,1,7972.24,2551000.00,1,83.06,0.00,250000.00,0.00,390568.39,0.00,250000.00,77889000.00,,
240,107,107,"辦公房舍      ",002,,,,機關宿舍,07320200,1,107,1,1,,02040,C,"1         ","07320200  ",406,50252.29,1199190000.00,9897000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,50252.29,0.00,0.00,9897000.00,,
240,107,107,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,107,1,1,,02040,C,"1         ","07320201  ",3,890.00,2226000.00,175000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,890.00,0.00,0.00,175000.00,,
240,107,107,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,107,1,1,,02040,C,"1         ","07320202  ",106,5635.00,97500000.00,1110000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5635.00,0.00,0.00,1110000.00,,
240,107,107,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,107,1,1,,02040,C,"1         ","07320203  ",297,43727.29,1099464000.00,8612000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,43727.29,0.00,0.00,8612000.00,,
240,107,107,"辦公房舍      ",003,,,,其他　　,07321000,0,107,1,1,,02040,C,"1         ","07321000  ",93,20587.05,427693000.00,4055000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,20587.05,0.00,0.00,4055000.00,,
240,108,108,"辦公房舍      ",001,,,,辦公房屋,07320100,0,108,1,1,,02040,C,"1         ","07320100  ",60,382513.09,8534992000.00,108709000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,382513.09,0.00,0.00,108709000.00,,
240,108,108,"辦公房舍      ",002,,,,機關宿舍,07320200,1,108,1,1,,02040,C,"1         ","07320200  ",406,50252.29,1199190000.00,14281000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,50252.29,0.00,0.00,14281000.00,,
240,108,108,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,108,1,1,,02040,C,"1         ","07320201  ",3,890.00,2226000.00,253000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,890.00,0.00,0.00,253000.00,,
240,108,108,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,108,1,1,,02040,C,"1         ","07320202  ",106,5635.00,97500000.00,1601000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5635.00,0.00,0.00,1601000.00,,
240,108,108,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,108,1,1,,02040,C,"1         ","07320203  ",297,43727.29,1099464000.00,12427000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,43727.29,0.00,0.00,12427000.00,,
240,108,108,"辦公房舍      ",003,,,,其他　　,07321000,0,108,1,1,,02040,C,"1         ","07321000  ",101,20587.05,890843000.00,5851000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,20587.05,0.00,0.00,5851000.00,,
240,109,109,"辦公房舍      ",001,,,,辦公房屋,07320100,0,109,1,1,,02040,C,"1         ","07320100  ",61,382513.09,8534992000.00,89454000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,382513.09,0.00,0.00,89454000.00,,
240,109,109,"辦公房舍      ",002,,,,機關宿舍,07320200,1,109,1,1,,02040,C,"1         ","07320200  ",442,50252.29,1199190000.00,11752000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,50252.29,0.00,0.00,11752000.00,,
240,109,109,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,109,1,1,,02040,C,"1         ","07320201  ",4,890.00,2226000.00,208000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,890.00,0.00,0.00,208000.00,,
240,109,109,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,109,1,1,,02040,C,"1         ","07320202  ",106,5635.00,97500000.00,1318000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5635.00,0.00,0.00,1318000.00,,
240,109,109,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,109,1,1,,02040,C,"1         ","07320203  ",332,43727.29,1099464000.00,10226000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,43727.29,0.00,0.00,10226000.00,,
240,109,109,"辦公房舍      ",003,,,,其他　　,07321000,0,109,1,1,,02040,C,"1         ","07321000  ",95,20587.05,890843000.00,4814000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,20587.05,0.00,0.00,4814000.00,,
240,110,110,"辦公房舍      ",001,,,,辦公房屋,07320100,0,110,1,1,,02040,C,"1         ","07320100  ",60,382513.09,8534992000.00,108272000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,382513.09,0.00,0.00,108272000.00,,
240,110,110,"辦公房舍      ",002,,,,機關宿舍,07320200,1,110,1,1,,02040,C,"1         ","07320200  ",407,50252.29,1199190000.00,14224000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,50252.29,0.00,0.00,14224000.00,,
240,110,110,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,110,1,1,,02040,C,"1         ","07320201  ",4,890.00,2226000.00,252000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,890.00,0.00,0.00,252000.00,,
240,110,110,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,110,1,1,,02040,C,"1         ","07320202  ",106,5635.00,97500000.00,1595000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5635.00,0.00,0.00,1595000.00,,
240,110,110,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,110,1,1,,02040,C,"1         ","07320203  ",297,43727.29,1099464000.00,12377000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,43727.29,0.00,0.00,12377000.00,,
240,110,110,"辦公房舍      ",003,,,,其他　　,07321000,0,110,1,1,,02040,C,"1         ","07321000  ",101,20587.05,890843000.00,5827000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,20587.05,0.00,0.00,5827000.00,,
240,111,111,"辦公房舍      ",001,,,,辦公房屋,07320100,0,111,1,1,,02040,C,"1         ","07320100  ",61,382676.82,8536103000.00,158414000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,382676.82,0.00,0.00,158414000.00,,
240,111,111,"辦公房舍      ",002,,,,機關宿舍,07320200,1,111,1,1,,02040,C,"1         ","07320200  ",406,50088.56,1198079000.00,20735000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,50088.56,0.00,0.00,20735000.00,,
240,111,111,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,111,1,1,,02040,C,"1         ","07320201  ",4,890.00,2226000.00,368000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,890.00,0.00,0.00,368000.00,,
240,111,111,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,111,1,1,,02040,C,"1         ","07320202  ",106,5635.00,97500000.00,2333000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5635.00,0.00,0.00,2333000.00,,
240,111,111,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,111,1,1,,02040,C,"1         ","07320203  ",296,43563.56,1098353000.00,18034000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,43563.56,0.00,0.00,18034000.00,,
240,111,111,"辦公房舍      ",003,,,,其他　　,07321000,0,111,1,1,,02040,C,"1         ","07321000  ",101,20587.05,890843000.00,8522000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,20587.05,0.00,0.00,8522000.00,,
240,112,112,"辦公房舍      ",001,,,,辦公房屋,07320100,0,112,1,1,,02040,C,"1         ","07320100  ",62,410955.66,10283177000.00,134325000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,410955.66,0.00,0.00,134325000.00,,
240,112,112,"辦公房舍      ",002,,,,機關宿舍,07320200,1,112,1,1,,02040,C,"1         ","07320200  ",403,49815.62,1197891000.00,16283000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,49815.62,0.00,0.00,16283000.00,,
240,112,112,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,112,1,1,,02040,C,"1         ","07320201  ",4,890.00,2226000.00,291000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,890.00,0.00,0.00,291000.00,,
240,112,112,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,112,1,1,,02040,C,"1         ","07320202  ",106,5635.00,97500000.00,1842000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5635.00,0.00,0.00,1842000.00,,
240,112,112,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,112,1,1,,02040,C,"1         ","07320203  ",293,43290.62,1098165000.00,14150000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,43290.62,0.00,0.00,14150000.00,,
240,112,112,"辦公房舍      ",003,,,,其他　　,07321000,0,112,1,1,,02040,C,"1         ","07321000  ",101,20587.05,890843000.00,6729000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,20587.05,0.00,0.00,6729000.00,,
240,113,113,"辦公房舍      ",001,,,,辦公房屋,07320100,0,113,1,1,,02040,C,"1         ","07320100  ",62,410955.67,10283177000.00,167304000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,410955.67,0.00,0.00,167304000.00,,
240,113,113,"辦公房舍      ",002,,,,機關宿舍,07320200,1,113,1,1,,02040,C,"1         ","07320200  ",403,49815.62,1197891000.00,20281000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,49815.62,0.00,0.00,20281000.00,,
240,113,113,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,113,1,1,,02040,C,"1         ","07320201  ",4,890.00,2226000.00,363000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,890.00,0.00,0.00,363000.00,,
240,113,113,"辦公房舍      ",002,002,,,單房間職務宿舍,07320202,0,113,1,1,,02040,C,"1         ","07320202  ",106,5635.00,97500000.00,2294000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,5635.00,0.00,0.00,2294000.00,,
240,113,113,"辦公房舍      ",002,003,,,多房間職務宿舍,07320203,0,113,1,1,,02040,C,"1         ","07320203  ",293,43290.62,1098165000.00,17624000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,43290.62,0.00,0.00,17624000.00,,
240,113,113,"辦公房舍      ",003,,,,其他　　,07321000,0,113,1,1,,02040,C,"1         ","07321000  ",101,20587.05,890843000.00,8381000.00,,0.00,0.00,,0.00,0.00,0.00,0.00,20587.05,0.00,0.00,8381000.00,,
301,105,105,"辦公房舍      ",001,,,,辦公房屋,07320100,0,105,1,1,,03001,C,"2         ","07320100  ",8棟及6樓層,49207.26,314317000.00,2742000.00,1樓層,2232.38,89000.00,5樓層,2096.90,536000.00,2679000.00,0.00,53536.54,536000.00,2679000.00,2831000.00,,"註<#H1>辦公房屋中無償借用之1樓層，係雲嘉南區聯合服務中心向嘉義市政府無償借用。有償租用之5樓層，包括南部聯合服務中心租用3樓層1,247平方公尺，押金536千元，租金1,383千元；東部聯合服務中心租用2樓層849.9平方公尺，租金1,296千元。<#H1>首長宿舍中無償借用3戶，係向國有財產署無償借用承德宿舍。<#H1>單房間職務宿舍，包括院本部1棟有17間、南部聯合服務中心9間，另中部聯合服務中心有1棟係房屋持分460/17,500計65.26平方公尺。"
301,105,105,"辦公房舍      ",002,,,,機關宿舍,07320200,1,105,1,1,,03001,C,"2         ","07320200  ",,2846.65,53476000.00,116000.00,,295.77,42000.00,,0.00,0.00,0.00,0.00,3142.42,0.00,0.00,158000.00,,"註<#H1>辦公房屋中無償借用之1樓層，係雲嘉南區聯合服務中心向嘉義市政府無償借用。有償租用之5樓層，包括南部聯合服務中心租用3樓層1,247平方公尺，押金536千元，租金1,383千元；東部聯合服務中心租用2樓層849.9平方公尺，租金1,296千元。<#H1>首長宿舍中無償借用3戶，係向國有財產署無償借用承德宿舍。<#H1>單房間職務宿舍，包括院本部1棟有17間、南部聯合服務中心9間，另中部聯合服務中心有1棟係房屋持分460/17,500計65.26平方公尺。"
301,105,105,"辦公房舍      ",002,001,,,首長宿舍,07320201,0,105,1,1,,03001,C,"2         ","07320201  ",12戶,2149.02,36439000.00,100000.00,3戶,295.77,42000.00,,0.00,0.00,0.00,0.00,2444.79,0.00,0.00,142000.00,,"註<#H1>辦公房屋中無償借用之1樓層，係雲嘉南區聯合服務中心向嘉義市政府無償借用。有償租用之5樓層，包括南部聯合服務中心租用3樓層1,247平方公尺，押金536千元，租金1,383千元；東部聯合服務中心租用2樓層849.9平方公尺，租金1,296千元。<#H1>首長宿舍中無償借用3戶，係向國有財產署無償借用承德宿舍。<#H1>單房間職務宿舍，包括院本部1棟有17間、南部聯合服務中心9間，另中部聯合服務中心有1棟係房屋持分460/17,500計65.26平方公尺。"
